,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
38,-159.51,-142.36,-33.32,-65.23,-195.29,-186.72,13.96,-108.36,-190.79,-188.78,-182.09,-128.38,-157.29,-213.17,-79.33,-1.91,-142.36,-133.05,-174.35,-168.51,-104.46,-49.75,-116.18,-226.56,-18.16,-206.21,-218.13,-187.84,-215.85,-216.76,-72.95,-207.98,-86.1,75.91,-127.48,-65.45,-205.94,-187.58,-88.79,-61.87,-138.84,-182.23,-161.18,78.22,93.95,-61.76,-146.02,-98.74,-15.35,-188.2
39,-109.7,-93.55,16.48,-15.42,-145.48,-136.91,63.76,-58.55,-140.98,-138.97,-132.28,-78.57,-107.48,-163.36,-29.53,47.89,-92.56,-83.25,-124.55,-118.71,-54.65,0.06,-66.37,-176.76,31.64,-156.4,-168.32,-138.03,-166.04,-166.95,-23.14,-158.18,-36.29,125.72,-77.67,-15.64,-156.13,-137.77,-38.99,-12.06,-89.03,-132.42,-111.37,128.03,143.76,-11.95,-96.21,-48.94,34.46,-138.39
40,-48.24,-31.09,77.94,46.04,-83.02,-52.74,126.22,3.91,-56.82,-76.51,-69.83,-16.11,-45.02,-100.9,31.93,110.35,-30.1,-20.79,-41.38,-56.25,7.81,62.52,-3.91,-114.3,115.81,-93.94,-105.86,-75.57,-104.58,-104.49,38.32,-95.72,62.17,160.18,-88.22,46.82,-94.67,-75.31,23.47,50.4,-26.57,-69.97,-48.91,190.48,206.21,50.51,-33.75,13.52,96.92,-54.22
41,-182.36,-121.98,-56.18,-88.08,-217.14,-130.42,-13.63,-135.94,-135.49,-210.64,-210.68,-155.96,-184.87,-235.02,-102.19,-23.77,-164.22,-155.91,-119.06,-196.1,-126.32,-71.61,-109.9,-248.42,38.13,-229.06,-239.98,-209.69,-238.7,-238.62,-101.53,-229.84,-71.96,53.05,-155.06,-87.31,-228.8,-209.44,-113.2,-83.73,-159.46,-209.81,-189.76,56.36,66.36,-89.34,-167.87,-78.37,-37.21,-131.9
42,-162.41,-145.26,-36.23,-68.13,-197.19,-166.91,12.05,-110.26,-171.98,-190.68,-184.99,-131.28,-159.19,-216.07,-82.24,-3.82,-144.27,-135.96,-155.55,-170.42,-106.36,-51.65,-118.08,-228.47,0.65,-209.11,-221.03,-189.74,-218.75,-218.66,-75.85,-209.89,-52.0,73.01,-129.38,-67.35,-208.84,-189.48,-91.7,-63.77,-141.74,-184.13,-164.08,76.32,92.05,-63.66,-148.92,-101.65,-17.25,-168.39
43,-151.59,-134.44,-25.4,-57.31,-186.36,-177.8,22.88,-99.44,-182.87,-179.86,-174.17,-120.45,-148.37,-205.25,-71.42,7.01,-133.44,-125.13,-166.44,-159.59,-95.54,-40.83,-107.26,-217.65,-10.24,-198.29,-210.21,-178.92,-207.93,-207.84,-65.03,-199.06,-78.18,83.83,-118.56,-56.53,-198.02,-178.66,-80.87,-52.95,-130.92,-173.31,-153.26,87.14,102.87,-52.84,-138.09,-90.82,-6.43,-179.28
44,-116.58,-99.43,9.6,-22.3,-152.36,-143.79,56.88,-65.43,-147.86,-145.85,-139.16,-85.45,-114.36,-170.24,-36.41,41.01,-98.44,-90.13,-131.43,-125.59,-61.53,-6.82,-73.25,-183.64,24.76,-163.28,-175.2,-144.91,-172.92,-173.83,-30.02,-165.06,-43.17,118.84,-84.55,-22.52,-163.01,-144.65,-45.87,-18.94,-95.91,-139.3,-118.25,121.15,136.88,-18.83,-103.09,-55.82,27.58,-145.27
45,-106.87,-70.6,19.32,-12.59,-141.65,-79.04,67.6,-54.72,-83.12,-135.14,-128.45,-74.73,-103.65,-159.53,-26.69,51.73,-88.72,-79.41,-67.68,-114.87,-50.82,3.89,-58.52,-172.93,89.51,-152.57,-164.49,-134.2,-163.21,-163.12,-20.31,-154.34,-33.46,101.55,-73.84,-11.81,-153.3,-133.94,-35.15,-8.23,-85.2,-128.59,-107.54,131.86,147.59,-8.12,-92.38,-25.99,38.29,-80.52
46,-153.57,-136.42,-27.39,-59.29,-189.35,-180.78,19.89,-102.42,-184.86,-182.84,-176.16,-122.44,-151.35,-207.23,-73.4,4.02,-135.43,-127.12,-168.42,-162.58,-97.52,-43.81,-109.24,-220.63,-12.23,-200.27,-212.19,-181.9,-209.91,-209.82,-67.01,-201.05,-80.16,81.85,-120.55,-59.51,-200.0,-180.64,-82.86,-55.93,-132.9,-175.3,-155.24,85.16,99.89,-55.82,-140.08,-92.81,-9.41,-182.26
47,-132.59,-115.44,-6.4,-38.31,-167.36,-158.8,41.88,-80.44,-163.87,-160.86,-155.17,-101.45,-129.37,-186.25,-52.42,26.01,-114.44,-106.13,-147.44,-140.59,-76.54,-21.83,-88.26,-198.65,8.76,-179.29,-191.21,-159.92,-188.93,-188.84,-46.03,-180.06,-59.18,102.83,-99.56,-37.53,-179.02,-159.66,-61.87,-33.95,-111.92,-154.31,-134.26,106.14,121.87,-33.84,-119.09,-71.82,12.57,-160.28
48,-130.22,-113.07,-4.03,-35.94,-165.99,-157.43,43.25,-79.07,-161.5,-159.49,-152.8,-99.08,-128.0,-183.88,-50.05,27.38,-112.07,-103.76,-145.06,-139.22,-75.17,-20.46,-86.89,-197.28,11.13,-176.92,-188.84,-158.55,-186.56,-187.47,-43.66,-178.69,-56.81,105.2,-98.19,-36.16,-176.65,-157.29,-59.5,-32.58,-109.55,-151.94,-131.89,107.51,123.24,-32.47,-116.72,-69.45,13.94,-158.91
49,-173.09,-112.71,-46.91,-78.81,-207.87,-121.15,-4.35,-126.67,-125.22,-201.36,-200.4,-146.69,-175.6,-225.75,-92.92,-14.5,-154.95,-145.64,-109.78,-186.82,-117.05,-62.33,-100.62,-239.15,47.41,-218.79,-230.71,-200.42,-229.43,-229.34,-92.26,-220.57,-62.69,63.32,-145.79,-78.03,-218.52,-200.16,-102.93,-74.45,-149.19,-200.54,-179.49,65.63,75.64,-80.07,-158.6,-68.09,-27.93,-122.63
