source_index,target_index,distance_m,duration_s,waycategory
"[-75.1970673, 40.0559923]","[-75.1559444, 39.9539208]",14156.7,1418.8,"[[0, 268, 0]]"
"[-75.1970673, 40.0559923]","[-75.1669336, 39.9542882]",15007.9,1483.3,"[[0, 278, 0]]"
"[-75.1970673, 40.0559923]","[-75.1604697, 39.9560453]",14425.7,1408.0,"[[0, 268, 0]]"
"[-75.1970673, 40.0559923]","[-75.1675937, 39.9498476]",17052.5,1521.2,"[[0, 114, 0], [114, 255, 1], [255, 291, 0]]"
"[-75.1970673, 40.0559923]","[-75.1670679, 39.9458843]",15638.8,1585.2,"[[0, 296, 0]]"
"[-75.1970673, 40.0559923]","[-75.1552838, 39.9513696]",14728.1,1473.2,"[[0, 279, 0]]"
"[-75.1970673, 40.0559923]","[-75.1779185, 39.9527664]",15646.4,1390.6,"[[0, 114, 0], [114, 255, 1], [255, 268, 0]]"
"[-75.1970673, 40.0559923]","[-75.1797862, 39.9531685]",15815.8,1426.6,"[[0, 114, 0], [114, 248, 1], [248, 272, 0]]"
"[-75.1970673, 40.0559923]","[-75.1544702, 39.9614844]",13488.8,1309.2,"[[0, 245, 0]]"
"[-75.1970673, 40.0559923]","[-75.1655897, 39.9673357]",12950.7,1245.4,"[[0, 225, 0]]"
"[-75.1970673, 40.0559923]","[-75.16608, 39.9510606]",16710.8,1498.1,"[[0, 114, 0], [114, 255, 1], [255, 281, 0]]"
"[-75.1970673, 40.0559923]","[-75.1664209, 39.9503433]",15113.9,1513.4,"[[0, 284, 0]]"
"[-75.1970673, 40.0559923]","[-75.1561177, 39.9487839]",15181.0,1562.1,"[[0, 307, 0]]"
"[-75.1970673, 40.0559923]","[-75.1595695, 39.950964]",14491.7,1435.7,"[[0, 277, 0]]"
"[-75.1970673, 40.0559923]","[-75.1498611, 39.9520642]",14198.6,1418.6,"[[0, 290, 0]]"
"[-75.1955948, 40.0573602]","[-75.1666744, 39.9529142]",15605.0,1589.3,"[[0, 290, 0]]"
"[-75.1955948, 40.0573602]","[-75.1547527, 39.9461843]",15556.7,1662.1,"[[0, 314, 0]]"
"[-75.1955948, 40.0573602]","[-75.1588087, 39.9519519]",14796.0,1506.1,"[[0, 279, 0]]"
"[-75.1955948, 40.0573602]","[-75.1555507, 39.9554634]",14394.5,1465.0,"[[0, 271, 0]]"
"[-75.1955948, 40.0573602]","[-75.1683452, 39.953861]",15351.0,1555.1,"[[0, 286, 0]]"
"[-75.1955948, 40.0573602]","[-75.1524421, 39.9486116]",15112.3,1600.6,"[[0, 304, 0]]"
"[-75.1955948, 40.0573602]","[-75.1696579, 39.9671376]",12950.8,1347.9,"[[0, 223, 0]]"
"[-75.1955948, 40.0573602]","[-75.1687489, 39.9511026]",16891.6,1561.2,"[[0, 120, 0], [120, 261, 1], [261, 286, 0]]"
"[-75.1955948, 40.0573602]","[-75.1513737, 39.9499548]",14926.6,1559.7,"[[0, 302, 0]]"
"[-75.1955948, 40.0573602]","[-75.1658471, 39.9513517]",15321.0,1567.6,"[[0, 287, 0]]"
"[-75.1955948, 40.0573602]","[-75.1808705, 39.9496709]",16734.4,1590.9,"[[0, 120, 0], [120, 261, 1], [261, 289, 0]]"
"[-75.1955948, 40.0573602]","[-75.16993, 39.954012]",16636.3,1563.2,"[[0, 120, 0], [120, 261, 1], [261, 281, 0]]"
"[-75.1955948, 40.0573602]","[-75.1689145, 39.9534406]",16633.9,1567.1,"[[0, 120, 0], [120, 261, 1], [261, 282, 0]]"
"[-75.1955948, 40.0573602]","[-75.1621446, 39.9565208]",14623.0,1485.0,"[[0, 274, 0]]"
"[-75.1955948, 40.0573602]","[-75.1562587, 39.9526803]",14882.1,1527.2,"[[0, 281, 0]]"
"[-75.1955948, 40.0573602]","[-75.160496, 39.9495792]",14969.4,1535.7,"[[0, 285, 0]]"
"[-75.1955948, 40.0573602]","[-75.1596329, 39.9559719]",14350.3,1459.2,"[[0, 271, 0]]"
"[-75.1955948, 40.0573602]","[-75.1543343, 39.9547207]",14708.2,1519.9,"[[0, 276, 0]]"
"[-75.1955948, 40.0573602]","[-75.1512021, 39.9477973]",15079.3,1578.2,"[[0, 305, 0]]"
"[-75.1955948, 40.0573602]","[-75.1712732, 39.953202]",16442.3,1537.3,"[[0, 120, 0], [120, 261, 1], [261, 278, 0]]"
"[-75.1955948, 40.0573602]","[-75.1646384, 39.9505969]",15438.2,1582.3,"[[0, 288, 0]]"
"[-75.1955948, 40.0573602]","[-75.1553822, 39.9564976]",14756.1,1533.6,"[[0, 277, 0]]"
"[-75.1955948, 40.0573602]","[-75.1521691, 39.9498503]",15425.7,1596.0,"[[0, 300, 0]]"
"[-75.1955948, 40.0573602]","[-75.1655738, 39.9548474]",15012.4,1512.4,"[[0, 275, 0]]"
"[-75.1955948, 40.0573602]","[-75.1462398, 39.9534007]",14738.4,1538.0,"[[0, 306, 0]]"
"[-75.1955948, 40.0573602]","[-75.1669977, 39.9542162]",15377.7,1566.0,"[[0, 284, 0]]"
"[-75.1955948, 40.0573602]","[-75.1659027, 39.9549769]",15052.2,1522.0,"[[0, 276, 0]]"
"[-75.1955948, 40.0573602]","[-75.1691875, 39.9538357]",15411.5,1564.7,"[[0, 288, 0]]"
"[-75.1955948, 40.0573602]","[-75.168648, 39.9552849]",15284.1,1549.7,"[[0, 282, 0]]"
"[-75.1955948, 40.0573602]","[-75.1686976, 39.9550004]",15283.4,1549.6,"[[0, 282, 0]]"
"[-75.1955948, 40.0573602]","[-75.1666223, 39.951126]",17038.0,1576.8,"[[0, 120, 0], [120, 261, 1], [261, 287, 0]]"
"[-75.1955948, 40.0573602]","[-75.1658779, 39.9533135]",15128.0,1524.8,"[[0, 278, 0]]"
"[-75.1955948, 40.0573602]","[-75.1541314, 39.9549848]",14550.1,1481.9,"[[0, 274, 0]]"
"[-75.1955948, 40.0573602]","[-75.1548244, 39.9607]",13955.7,1414.9,"[[0, 254, 0]]"
"[-75.1955948, 40.0573602]","[-75.1729633, 39.9619508]",14353.1,1517.3,"[[0, 252, 0]]"
"[-75.1955948, 40.0573602]","[-75.1559444, 39.9539208]",14530.5,1502.3,"[[0, 274, 0]]"
"[-75.1955948, 40.0573602]","[-75.1669336, 39.9542882]",15381.8,1566.8,"[[0, 284, 0]]"
"[-75.1955948, 40.0573602]","[-75.1604697, 39.9560453]",14799.5,1491.4,"[[0, 274, 0]]"
"[-75.1955948, 40.0573602]","[-75.1675937, 39.9498476]",17426.3,1604.6,"[[0, 120, 0], [120, 261, 1], [261, 297, 0]]"
"[-75.1955948, 40.0573602]","[-75.1670679, 39.9458843]",16012.6,1668.7,"[[0, 302, 0]]"
"[-75.1955948, 40.0573602]","[-75.1552838, 39.9513696]",15102.0,1556.7,"[[0, 285, 0]]"
"[-75.1955948, 40.0573602]","[-75.1779185, 39.9527664]",16020.2,1474.1,"[[0, 120, 0], [120, 261, 1], [261, 274, 0]]"
"[-75.1955948, 40.0573602]","[-75.1797862, 39.9531685]",16189.7,1510.0,"[[0, 120, 0], [120, 254, 1], [254, 278, 0]]"
"[-75.1955948, 40.0573602]","[-75.1544702, 39.9614844]",13862.7,1392.6,"[[0, 251, 0]]"
"[-75.1955948, 40.0573602]","[-75.1655897, 39.9673357]",13324.5,1328.9,"[[0, 231, 0]]"
"[-75.1955948, 40.0573602]","[-75.16608, 39.9510606]",17084.7,1581.6,"[[0, 120, 0], [120, 261, 1], [261, 287, 0]]"
"[-75.1955948, 40.0573602]","[-75.1664209, 39.9503433]",15487.8,1596.8,"[[0, 290, 0]]"
"[-75.1955948, 40.0573602]","[-75.1561177, 39.9487839]",15554.9,1645.5,"[[0, 313, 0]]"
"[-75.1955948, 40.0573602]","[-75.1595695, 39.950964]",14865.5,1519.2,"[[0, 283, 0]]"
"[-75.1955948, 40.0573602]","[-75.1498611, 39.9520642]",14572.5,1502.1,"[[0, 296, 0]]"
"[-75.199422, 40.0473228]","[-75.1666744, 39.9529142]",13919.5,1491.5,"[[0, 268, 0]]"
"[-75.199422, 40.0473228]","[-75.1547527, 39.9461843]",13943.6,1566.4,"[[0, 285, 0]]"
"[-75.199422, 40.0473228]","[-75.1588087, 39.9519519]",13110.5,1408.3,"[[0, 257, 0]]"
"[-75.199422, 40.0473228]","[-75.1555507, 39.9554634]",12709.0,1367.2,"[[0, 249, 0]]"
"[-75.199422, 40.0473228]","[-75.1683452, 39.953861]",13665.5,1457.3,"[[0, 264, 0]]"
"[-75.199422, 40.0473228]","[-75.1524421, 39.9486116]",14050.2,1539.7,"[[0, 269, 0]]"
"[-75.199422, 40.0473228]","[-75.1696579, 39.9671376]",11265.3,1250.0,"[[0, 201, 0]]"
"[-75.199422, 40.0473228]","[-75.1687489, 39.9511026]",15206.1,1463.4,"[[0, 98, 0], [98, 239, 1], [239, 264, 0]]"
"[-75.199422, 40.0473228]","[-75.1513737, 39.9499548]",13864.6,1498.8,"[[0, 267, 0]]"
"[-75.199422, 40.0473228]","[-75.1658471, 39.9513517]",13635.5,1469.8,"[[0, 265, 0]]"
"[-75.199422, 40.0473228]","[-75.1808705, 39.9496709]",15048.9,1493.1,"[[0, 98, 0], [98, 239, 1], [239, 267, 0]]"
"[-75.199422, 40.0473228]","[-75.16993, 39.954012]",14950.8,1465.4,"[[0, 98, 0], [98, 239, 1], [239, 259, 0]]"
"[-75.199422, 40.0473228]","[-75.1689145, 39.9534406]",14948.4,1469.3,"[[0, 98, 0], [98, 239, 1], [239, 260, 0]]"
"[-75.199422, 40.0473228]","[-75.1621446, 39.9565208]",12937.5,1387.2,"[[0, 252, 0]]"
"[-75.199422, 40.0473228]","[-75.1562587, 39.9526803]",13196.6,1429.3,"[[0, 259, 0]]"
"[-75.199422, 40.0473228]","[-75.160496, 39.9495792]",13283.9,1437.9,"[[0, 263, 0]]"
"[-75.199422, 40.0473228]","[-75.1596329, 39.9559719]",12664.7,1361.4,"[[0, 249, 0]]"
"[-75.199422, 40.0473228]","[-75.1543343, 39.9547207]",13022.7,1422.1,"[[0, 254, 0]]"
"[-75.199422, 40.0473228]","[-75.1512021, 39.9477973]",14017.2,1517.4,"[[0, 270, 0]]"
"[-75.199422, 40.0473228]","[-75.1712732, 39.953202]",14756.8,1439.5,"[[0, 98, 0], [98, 239, 1], [239, 256, 0]]"
"[-75.199422, 40.0473228]","[-75.1646384, 39.9505969]",13752.7,1484.5,"[[0, 266, 0]]"
"[-75.199422, 40.0473228]","[-75.1553822, 39.9564976]",13070.6,1435.7,"[[0, 255, 0]]"
"[-75.199422, 40.0473228]","[-75.1521691, 39.9498503]",13740.2,1498.2,"[[0, 278, 0]]"
"[-75.199422, 40.0473228]","[-75.1655738, 39.9548474]",13326.9,1414.6,"[[0, 253, 0]]"
"[-75.199422, 40.0473228]","[-75.1462398, 39.9534007]",13676.3,1477.2,"[[0, 271, 0]]"
"[-75.199422, 40.0473228]","[-75.1669977, 39.9542162]",13692.2,1468.2,"[[0, 262, 0]]"
"[-75.199422, 40.0473228]","[-75.1659027, 39.9549769]",13366.7,1424.1,"[[0, 254, 0]]"
"[-75.199422, 40.0473228]","[-75.1691875, 39.9538357]",13726.0,1466.8,"[[0, 266, 0]]"
"[-75.199422, 40.0473228]","[-75.168648, 39.9552849]",13598.6,1451.8,"[[0, 260, 0]]"
"[-75.199422, 40.0473228]","[-75.1686976, 39.9550004]",13597.9,1451.8,"[[0, 260, 0]]"
"[-75.199422, 40.0473228]","[-75.1666223, 39.951126]",15352.5,1478.9,"[[0, 98, 0], [98, 239, 1], [239, 265, 0]]"
"[-75.199422, 40.0473228]","[-75.1658779, 39.9533135]",13442.5,1427.0,"[[0, 256, 0]]"
"[-75.199422, 40.0473228]","[-75.1541314, 39.9549848]",12864.6,1384.1,"[[0, 252, 0]]"
"[-75.199422, 40.0473228]","[-75.1548244, 39.9607]",12270.2,1317.1,"[[0, 232, 0]]"
"[-75.199422, 40.0473228]","[-75.1729633, 39.9619508]",12667.6,1419.5,"[[0, 230, 0]]"
"[-75.199422, 40.0473228]","[-75.1559444, 39.9539208]",12845.0,1404.4,"[[0, 252, 0]]"
"[-75.199422, 40.0473228]","[-75.1669336, 39.9542882]",13696.3,1468.9,"[[0, 262, 0]]"
"[-75.199422, 40.0473228]","[-75.1604697, 39.9560453]",13114.0,1393.6,"[[0, 252, 0]]"
"[-75.199422, 40.0473228]","[-75.1675937, 39.9498476]",15740.8,1506.8,"[[0, 98, 0], [98, 239, 1], [239, 275, 0]]"
"[-75.199422, 40.0473228]","[-75.1670679, 39.9458843]",14327.1,1570.9,"[[0, 280, 0]]"
"[-75.199422, 40.0473228]","[-75.1552838, 39.9513696]",13416.4,1458.8,"[[0, 263, 0]]"
"[-75.199422, 40.0473228]","[-75.1779185, 39.9527664]",14334.7,1376.2,"[[0, 98, 0], [98, 239, 1], [239, 252, 0]]"
"[-75.199422, 40.0473228]","[-75.1797862, 39.9531685]",14504.1,1412.2,"[[0, 98, 0], [98, 232, 1], [232, 256, 0]]"
"[-75.199422, 40.0473228]","[-75.1544702, 39.9614844]",12177.2,1294.8,"[[0, 229, 0]]"
"[-75.199422, 40.0473228]","[-75.1655897, 39.9673357]",11639.0,1231.1,"[[0, 209, 0]]"
"[-75.199422, 40.0473228]","[-75.16608, 39.9510606]",15399.2,1483.7,"[[0, 98, 0], [98, 239, 1], [239, 265, 0]]"
"[-75.199422, 40.0473228]","[-75.1664209, 39.9503433]",13802.3,1499.0,"[[0, 268, 0]]"
"[-75.199422, 40.0473228]","[-75.1561177, 39.9487839]",13941.8,1549.7,"[[0, 284, 0]]"
"[-75.199422, 40.0473228]","[-75.1595695, 39.950964]",13180.0,1421.4,"[[0, 261, 0]]"
"[-75.199422, 40.0473228]","[-75.1498611, 39.9520642]",13510.4,1441.2,"[[0, 261, 0]]"
"[-75.1983569, 40.0438641]","[-75.1666744, 39.9529142]",13386.9,1363.7,"[[0, 252, 0]]"
"[-75.1983569, 40.0438641]","[-75.1547527, 39.9461843]",13411.1,1438.6,"[[0, 269, 0]]"
"[-75.1983569, 40.0438641]","[-75.1588087, 39.9519519]",12577.9,1280.5,"[[0, 241, 0]]"
"[-75.1983569, 40.0438641]","[-75.1555507, 39.9554634]",12176.5,1239.4,"[[0, 233, 0]]"
"[-75.1983569, 40.0438641]","[-75.1683452, 39.953861]",13133.0,1329.5,"[[0, 248, 0]]"
"[-75.1983569, 40.0438641]","[-75.1524421, 39.9486116]",13517.7,1411.9,"[[0, 253, 0]]"
"[-75.1983569, 40.0438641]","[-75.1696579, 39.9671376]",10732.8,1122.2,"[[0, 185, 0]]"
"[-75.1983569, 40.0438641]","[-75.1687489, 39.9511026]",14673.5,1335.6,"[[0, 82, 0], [82, 223, 1], [223, 248, 0]]"
"[-75.1983569, 40.0438641]","[-75.1513737, 39.9499548]",13332.0,1371.0,"[[0, 251, 0]]"
"[-75.1983569, 40.0438641]","[-75.1658471, 39.9513517]",13103.0,1342.0,"[[0, 249, 0]]"
"[-75.1983569, 40.0438641]","[-75.1808705, 39.9496709]",14516.3,1365.3,"[[0, 82, 0], [82, 223, 1], [223, 251, 0]]"
"[-75.1983569, 40.0438641]","[-75.16993, 39.954012]",14418.3,1337.6,"[[0, 82, 0], [82, 223, 1], [223, 243, 0]]"
"[-75.1983569, 40.0438641]","[-75.1689145, 39.9534406]",14415.8,1341.5,"[[0, 82, 0], [82, 223, 1], [223, 244, 0]]"
"[-75.1983569, 40.0438641]","[-75.1621446, 39.9565208]",12404.9,1259.4,"[[0, 236, 0]]"
"[-75.1983569, 40.0438641]","[-75.1562587, 39.9526803]",12664.1,1301.5,"[[0, 243, 0]]"
"[-75.1983569, 40.0438641]","[-75.160496, 39.9495792]",12751.3,1310.1,"[[0, 247, 0]]"
"[-75.1983569, 40.0438641]","[-75.1596329, 39.9559719]",12132.2,1233.6,"[[0, 233, 0]]"
"[-75.1983569, 40.0438641]","[-75.1543343, 39.9547207]",12490.2,1294.2,"[[0, 238, 0]]"
"[-75.1983569, 40.0438641]","[-75.1512021, 39.9477973]",13484.7,1389.5,"[[0, 254, 0]]"
"[-75.1983569, 40.0438641]","[-75.1712732, 39.953202]",14224.2,1311.7,"[[0, 82, 0], [82, 223, 1], [223, 240, 0]]"
"[-75.1983569, 40.0438641]","[-75.1646384, 39.9505969]",13220.2,1356.7,"[[0, 250, 0]]"
"[-75.1983569, 40.0438641]","[-75.1553822, 39.9564976]",12538.0,1307.9,"[[0, 239, 0]]"
"[-75.1983569, 40.0438641]","[-75.1521691, 39.9498503]",13207.7,1370.4,"[[0, 262, 0]]"
"[-75.1983569, 40.0438641]","[-75.1655738, 39.9548474]",12794.3,1286.8,"[[0, 237, 0]]"
"[-75.1983569, 40.0438641]","[-75.1462398, 39.9534007]",13143.8,1349.4,"[[0, 255, 0]]"
"[-75.1983569, 40.0438641]","[-75.1669977, 39.9542162]",13159.7,1340.4,"[[0, 246, 0]]"
"[-75.1983569, 40.0438641]","[-75.1659027, 39.9549769]",12834.2,1296.3,"[[0, 238, 0]]"
"[-75.1983569, 40.0438641]","[-75.1691875, 39.9538357]",13193.4,1339.0,"[[0, 250, 0]]"
"[-75.1983569, 40.0438641]","[-75.168648, 39.9552849]",13066.1,1324.0,"[[0, 244, 0]]"
"[-75.1983569, 40.0438641]","[-75.1686976, 39.9550004]",13065.3,1324.0,"[[0, 244, 0]]"
"[-75.1983569, 40.0438641]","[-75.1666223, 39.951126]",14819.9,1351.1,"[[0, 82, 0], [82, 223, 1], [223, 249, 0]]"
"[-75.1983569, 40.0438641]","[-75.1658779, 39.9533135]",12910.0,1299.2,"[[0, 240, 0]]"
"[-75.1983569, 40.0438641]","[-75.1541314, 39.9549848]",12332.0,1256.3,"[[0, 236, 0]]"
"[-75.1983569, 40.0438641]","[-75.1548244, 39.9607]",11737.6,1189.3,"[[0, 216, 0]]"
"[-75.1983569, 40.0438641]","[-75.1729633, 39.9619508]",12135.0,1291.7,"[[0, 214, 0]]"
"[-75.1983569, 40.0438641]","[-75.1559444, 39.9539208]",12312.5,1276.6,"[[0, 236, 0]]"
"[-75.1983569, 40.0438641]","[-75.1669336, 39.9542882]",13163.7,1341.1,"[[0, 246, 0]]"
"[-75.1983569, 40.0438641]","[-75.1604697, 39.9560453]",12581.5,1265.8,"[[0, 236, 0]]"
"[-75.1983569, 40.0438641]","[-75.1675937, 39.9498476]",15208.3,1379.0,"[[0, 82, 0], [82, 223, 1], [223, 259, 0]]"
"[-75.1983569, 40.0438641]","[-75.1670679, 39.9458843]",13794.6,1443.1,"[[0, 264, 0]]"
"[-75.1983569, 40.0438641]","[-75.1552838, 39.9513696]",12883.9,1331.0,"[[0, 247, 0]]"
"[-75.1983569, 40.0438641]","[-75.1779185, 39.9527664]",13802.2,1248.4,"[[0, 82, 0], [82, 223, 1], [223, 236, 0]]"
"[-75.1983569, 40.0438641]","[-75.1797862, 39.9531685]",13971.6,1284.4,"[[0, 82, 0], [82, 216, 1], [216, 240, 0]]"
"[-75.1983569, 40.0438641]","[-75.1544702, 39.9614844]",11644.6,1167.0,"[[0, 213, 0]]"
"[-75.1983569, 40.0438641]","[-75.1655897, 39.9673357]",11106.5,1103.2,"[[0, 193, 0]]"
"[-75.1983569, 40.0438641]","[-75.16608, 39.9510606]",14866.6,1355.9,"[[0, 82, 0], [82, 223, 1], [223, 249, 0]]"
"[-75.1983569, 40.0438641]","[-75.1664209, 39.9503433]",13269.7,1371.2,"[[0, 252, 0]]"
"[-75.1983569, 40.0438641]","[-75.1561177, 39.9487839]",13409.3,1421.9,"[[0, 268, 0]]"
"[-75.1983569, 40.0438641]","[-75.1595695, 39.950964]",12647.5,1293.5,"[[0, 245, 0]]"
"[-75.1983569, 40.0438641]","[-75.1498611, 39.9520642]",12977.9,1313.4,"[[0, 245, 0]]"
"[-75.19101, 40.0416808]","[-75.1666744, 39.9529142]",12955.1,1311.2,"[[0, 247, 0]]"
"[-75.19101, 40.0416808]","[-75.1547527, 39.9461843]",12979.3,1386.1,"[[0, 264, 0]]"
"[-75.19101, 40.0416808]","[-75.1588087, 39.9519519]",12146.2,1228.1,"[[0, 236, 0]]"
"[-75.19101, 40.0416808]","[-75.1555507, 39.9554634]",11744.7,1187.0,"[[0, 228, 0]]"
"[-75.19101, 40.0416808]","[-75.1683452, 39.953861]",12701.2,1277.0,"[[0, 243, 0]]"
"[-75.19101, 40.0416808]","[-75.1524421, 39.9486116]",12645.0,1337.7,"[[0, 235, 0]]"
"[-75.19101, 40.0416808]","[-75.1696579, 39.9671376]",10301.0,1069.8,"[[0, 180, 0]]"
"[-75.19101, 40.0416808]","[-75.1687489, 39.9511026]",14241.8,1283.1,"[[0, 77, 0], [77, 218, 1], [218, 243, 0]]"
"[-75.19101, 40.0416808]","[-75.1513737, 39.9499548]",12459.4,1296.8,"[[0, 233, 0]]"
"[-75.19101, 40.0416808]","[-75.1658471, 39.9513517]",12671.2,1289.5,"[[0, 244, 0]]"
"[-75.19101, 40.0416808]","[-75.1808705, 39.9496709]",14084.5,1312.8,"[[0, 77, 0], [77, 218, 1], [218, 246, 0]]"
"[-75.19101, 40.0416808]","[-75.16993, 39.954012]",13986.5,1285.1,"[[0, 77, 0], [77, 218, 1], [218, 238, 0]]"
"[-75.19101, 40.0416808]","[-75.1689145, 39.9534406]",13984.0,1289.0,"[[0, 77, 0], [77, 218, 1], [218, 239, 0]]"
"[-75.19101, 40.0416808]","[-75.1621446, 39.9565208]",11973.1,1206.9,"[[0, 231, 0]]"
"[-75.19101, 40.0416808]","[-75.1562587, 39.9526803]",12232.3,1249.1,"[[0, 238, 0]]"
"[-75.19101, 40.0416808]","[-75.160496, 39.9495792]",12319.6,1257.6,"[[0, 242, 0]]"
"[-75.19101, 40.0416808]","[-75.1596329, 39.9559719]",11700.4,1181.1,"[[0, 228, 0]]"
"[-75.19101, 40.0416808]","[-75.1543343, 39.9547207]",12058.4,1241.8,"[[0, 233, 0]]"
"[-75.19101, 40.0416808]","[-75.1512021, 39.9477973]",12612.1,1315.4,"[[0, 236, 0]]"
"[-75.19101, 40.0416808]","[-75.1712732, 39.953202]",13792.4,1259.2,"[[0, 77, 0], [77, 218, 1], [218, 235, 0]]"
"[-75.19101, 40.0416808]","[-75.1646384, 39.9505969]",12788.4,1304.2,"[[0, 245, 0]]"
"[-75.19101, 40.0416808]","[-75.1553822, 39.9564976]",12106.2,1255.5,"[[0, 234, 0]]"
"[-75.19101, 40.0416808]","[-75.1521691, 39.9498503]",12775.9,1317.9,"[[0, 257, 0]]"
"[-75.19101, 40.0416808]","[-75.1655738, 39.9548474]",12362.5,1234.3,"[[0, 232, 0]]"
"[-75.19101, 40.0416808]","[-75.1462398, 39.9534007]",12271.1,1275.2,"[[0, 237, 0]]"
"[-75.19101, 40.0416808]","[-75.1669977, 39.9542162]",12727.9,1287.9,"[[0, 241, 0]]"
"[-75.19101, 40.0416808]","[-75.1659027, 39.9549769]",12402.4,1243.9,"[[0, 233, 0]]"
"[-75.19101, 40.0416808]","[-75.1691875, 39.9538357]",12761.6,1286.6,"[[0, 245, 0]]"
"[-75.19101, 40.0416808]","[-75.168648, 39.9552849]",12634.3,1271.6,"[[0, 239, 0]]"
"[-75.19101, 40.0416808]","[-75.1686976, 39.9550004]",12633.5,1271.5,"[[0, 239, 0]]"
"[-75.19101, 40.0416808]","[-75.1666223, 39.951126]",14388.2,1298.7,"[[0, 77, 0], [77, 218, 1], [218, 244, 0]]"
"[-75.19101, 40.0416808]","[-75.1658779, 39.9533135]",12478.2,1246.7,"[[0, 235, 0]]"
"[-75.19101, 40.0416808]","[-75.1541314, 39.9549848]",11900.3,1203.8,"[[0, 231, 0]]"
"[-75.19101, 40.0416808]","[-75.1548244, 39.9607]",11305.8,1136.8,"[[0, 211, 0]]"
"[-75.19101, 40.0416808]","[-75.1729633, 39.9619508]",11703.2,1239.2,"[[0, 209, 0]]"
"[-75.19101, 40.0416808]","[-75.1559444, 39.9539208]",11880.7,1224.2,"[[0, 231, 0]]"
"[-75.19101, 40.0416808]","[-75.1669336, 39.9542882]",12731.9,1288.7,"[[0, 241, 0]]"
"[-75.19101, 40.0416808]","[-75.1604697, 39.9560453]",12149.7,1213.3,"[[0, 231, 0]]"
"[-75.19101, 40.0416808]","[-75.1675937, 39.9498476]",14776.5,1326.5,"[[0, 77, 0], [77, 218, 1], [218, 254, 0]]"
"[-75.19101, 40.0416808]","[-75.1670679, 39.9458843]",13362.8,1390.6,"[[0, 259, 0]]"
"[-75.19101, 40.0416808]","[-75.1552838, 39.9513696]",12452.1,1278.6,"[[0, 242, 0]]"
"[-75.19101, 40.0416808]","[-75.1779185, 39.9527664]",13370.4,1196.0,"[[0, 77, 0], [77, 218, 1], [218, 231, 0]]"
"[-75.19101, 40.0416808]","[-75.1797862, 39.9531685]",13539.8,1231.9,"[[0, 77, 0], [77, 211, 1], [211, 235, 0]]"
"[-75.19101, 40.0416808]","[-75.1544702, 39.9614844]",11212.9,1114.5,"[[0, 208, 0]]"
"[-75.19101, 40.0416808]","[-75.1655897, 39.9673357]",10674.7,1050.8,"[[0, 188, 0]]"
"[-75.19101, 40.0416808]","[-75.16608, 39.9510606]",14434.9,1303.5,"[[0, 77, 0], [77, 218, 1], [218, 244, 0]]"
"[-75.19101, 40.0416808]","[-75.1664209, 39.9503433]",12837.9,1318.7,"[[0, 247, 0]]"
"[-75.19101, 40.0416808]","[-75.1561177, 39.9487839]",12977.5,1369.5,"[[0, 263, 0]]"
"[-75.19101, 40.0416808]","[-75.1595695, 39.950964]",12215.7,1241.1,"[[0, 240, 0]]"
"[-75.19101, 40.0416808]","[-75.1498611, 39.9520642]",12105.3,1239.2,"[[0, 227, 0]]"
"[-75.1903187, 40.0474355]","[-75.1666744, 39.9529142]",13623.7,1440.4,"[[0, 281, 0]]"
"[-75.1903187, 40.0474355]","[-75.1547527, 39.9461843]",13634.3,1472.0,"[[0, 270, 0]]"
"[-75.1903187, 40.0474355]","[-75.1588087, 39.9519519]",12814.8,1357.2,"[[0, 270, 0]]"
"[-75.1903187, 40.0474355]","[-75.1555507, 39.9554634]",12413.3,1316.1,"[[0, 262, 0]]"
"[-75.1903187, 40.0474355]","[-75.1683452, 39.953861]",13369.8,1406.1,"[[0, 277, 0]]"
"[-75.1903187, 40.0474355]","[-75.1524421, 39.9486116]",13189.9,1410.4,"[[0, 260, 0]]"
"[-75.1903187, 40.0474355]","[-75.1696579, 39.9671376]",10990.0,1204.6,"[[0, 200, 0]]"
"[-75.1903187, 40.0474355]","[-75.1687489, 39.9511026]",14930.7,1417.9,"[[0, 97, 0], [97, 238, 1], [238, 263, 0]]"
"[-75.1903187, 40.0474355]","[-75.1513737, 39.9499548]",13004.3,1369.5,"[[0, 258, 0]]"
"[-75.1903187, 40.0474355]","[-75.1658471, 39.9513517]",13339.8,1418.6,"[[0, 278, 0]]"
"[-75.1903187, 40.0474355]","[-75.1808705, 39.9496709]",14773.5,1447.7,"[[0, 97, 0], [97, 238, 1], [238, 266, 0]]"
"[-75.1903187, 40.0474355]","[-75.16993, 39.954012]",14675.5,1420.0,"[[0, 97, 0], [97, 238, 1], [238, 258, 0]]"
"[-75.1903187, 40.0474355]","[-75.1689145, 39.9534406]",14673.0,1423.9,"[[0, 97, 0], [97, 238, 1], [238, 259, 0]]"
"[-75.1903187, 40.0474355]","[-75.1621446, 39.9565208]",12641.8,1336.0,"[[0, 265, 0]]"
"[-75.1903187, 40.0474355]","[-75.1562587, 39.9526803]",12900.9,1378.2,"[[0, 272, 0]]"
"[-75.1903187, 40.0474355]","[-75.160496, 39.9495792]",12988.2,1386.8,"[[0, 276, 0]]"
"[-75.1903187, 40.0474355]","[-75.1596329, 39.9559719]",12369.0,1310.2,"[[0, 262, 0]]"
