source_index,target_index,distance_m,duration_s,waycategory
"[-75.0835158, 40.0588858]","[-75.1498611, 39.9520642]",14892.7,1288.6,"[[0, 261, 0]]"
"[-75.0811263, 40.0542405]","[-75.1666744, 39.9529142]",16508.3,1455.3,"[[0, 313, 0]]"
"[-75.0811263, 40.0542405]","[-75.1547527, 39.9461843]",16084.6,1454.8,"[[0, 274, 0]]"
"[-75.0811263, 40.0542405]","[-75.1588087, 39.9519519]",15699.4,1372.1,"[[0, 302, 0]]"
"[-75.0811263, 40.0542405]","[-75.1555507, 39.9554634]",15297.9,1331.0,"[[0, 294, 0]]"
"[-75.0811263, 40.0542405]","[-75.1683452, 39.953861]",16254.4,1421.1,"[[0, 309, 0]]"
"[-75.0811263, 40.0542405]","[-75.1524421, 39.9486116]",15640.2,1393.2,"[[0, 264, 0]]"
"[-75.0811263, 40.0542405]","[-75.1696579, 39.9671376]",15068.9,1329.8,"[[0, 281, 0]]"
"[-75.0811263, 40.0542405]","[-75.1687489, 39.9511026]",16562.9,1450.1,"[[0, 315, 0]]"
"[-75.0811263, 40.0542405]","[-75.1513737, 39.9499548]",15454.6,1352.3,"[[0, 262, 0]]"
"[-75.0811263, 40.0542405]","[-75.1658471, 39.9513517]",16224.4,1433.6,"[[0, 310, 0]]"
"[-75.0811263, 40.0542405]","[-75.1808705, 39.9496709]",18031.5,1638.0,"[[0, 343, 0]]"
"[-75.0811263, 40.0542405]","[-75.16993, 39.954012]",16825.8,1487.5,"[[0, 319, 0]]"
"[-75.0811263, 40.0542405]","[-75.1689145, 39.9534406]",16823.3,1491.4,"[[0, 320, 0]]"
"[-75.0811263, 40.0542405]","[-75.1621446, 39.9565208]",15526.4,1351.0,"[[0, 297, 0]]"
"[-75.0811263, 40.0542405]","[-75.1562587, 39.9526803]",15702.9,1373.8,"[[0, 272, 0]]"
"[-75.0811263, 40.0542405]","[-75.160496, 39.9495792]",15872.8,1401.7,"[[0, 308, 0]]"
"[-75.0811263, 40.0542405]","[-75.1596329, 39.9559719]",15253.6,1325.2,"[[0, 294, 0]]"
"[-75.0811263, 40.0542405]","[-75.1543343, 39.9547207]",15590.9,1367.4,"[[0, 268, 0]]"
"[-75.0811263, 40.0542405]","[-75.1512021, 39.9477973]",15607.2,1370.9,"[[0, 265, 0]]"
"[-75.0811263, 40.0542405]","[-75.1712732, 39.953202]",16659.1,1482.5,"[[0, 315, 0]]"
"[-75.0811263, 40.0542405]","[-75.1646384, 39.9505969]",16341.6,1448.3,"[[0, 311, 0]]"
"[-75.0811263, 40.0542405]","[-75.1553822, 39.9564976]",15659.4,1399.6,"[[0, 300, 0]]"
"[-75.0811263, 40.0542405]","[-75.1521691, 39.9498503]",15714.2,1401.7,"[[0, 268, 0]]"
"[-75.0811263, 40.0542405]","[-75.1655738, 39.9548474]",15915.8,1378.4,"[[0, 298, 0]]"
"[-75.0811263, 40.0542405]","[-75.1462398, 39.9534007]",15266.3,1330.7,"[[0, 266, 0]]"
"[-75.0811263, 40.0542405]","[-75.1669977, 39.9542162]",16281.1,1432.0,"[[0, 307, 0]]"
"[-75.0811263, 40.0542405]","[-75.1659027, 39.9549769]",15955.6,1387.9,"[[0, 299, 0]]"
"[-75.0811263, 40.0542405]","[-75.1691875, 39.9538357]",16314.8,1430.6,"[[0, 311, 0]]"
"[-75.0811263, 40.0542405]","[-75.168648, 39.9552849]",16187.5,1415.6,"[[0, 305, 0]]"
"[-75.0811263, 40.0542405]","[-75.1686976, 39.9550004]",16186.8,1415.6,"[[0, 305, 0]]"
"[-75.0811263, 40.0542405]","[-75.1666223, 39.951126]",16709.3,1465.7,"[[0, 316, 0]]"
"[-75.0811263, 40.0542405]","[-75.1658779, 39.9533135]",16031.4,1390.8,"[[0, 301, 0]]"
"[-75.0811263, 40.0542405]","[-75.1541314, 39.9549848]",15453.5,1347.9,"[[0, 297, 0]]"
"[-75.0811263, 40.0542405]","[-75.1548244, 39.9607]",14859.0,1280.9,"[[0, 277, 0]]"
"[-75.0811263, 40.0542405]","[-75.1729633, 39.9619508]",16168.9,1498.8,"[[0, 301, 0]]"
"[-75.0811263, 40.0542405]","[-75.1559444, 39.9539208]",15433.9,1368.3,"[[0, 297, 0]]"
"[-75.0811263, 40.0542405]","[-75.1669336, 39.9542882]",16285.1,1432.7,"[[0, 307, 0]]"
"[-75.0811263, 40.0542405]","[-75.1604697, 39.9560453]",15702.9,1357.4,"[[0, 297, 0]]"
"[-75.0811263, 40.0542405]","[-75.1675937, 39.9498476]",16565.1,1472.1,"[[0, 317, 0]]"
"[-75.0811263, 40.0542405]","[-75.1670679, 39.9458843]",16916.0,1534.7,"[[0, 325, 0]]"
"[-75.0811263, 40.0542405]","[-75.1552838, 39.9513696]",15676.9,1388.3,"[[0, 270, 0]]"
"[-75.0811263, 40.0542405]","[-75.1779185, 39.9527664]",17315.1,1534.1,"[[0, 329, 0]]"
"[-75.0811263, 40.0542405]","[-75.1797862, 39.9531685]",17817.5,1598.3,"[[0, 333, 0]]"
"[-75.0811263, 40.0542405]","[-75.1544702, 39.9614844]",14766.1,1258.6,"[[0, 274, 0]]"
"[-75.0811263, 40.0542405]","[-75.1655897, 39.9673357]",14722.8,1298.7,"[[0, 274, 0]]"
"[-75.0811263, 40.0542405]","[-75.16608, 39.9510606]",16756.0,1470.5,"[[0, 316, 0]]"
"[-75.0811263, 40.0542405]","[-75.1664209, 39.9503433]",16391.2,1462.8,"[[0, 313, 0]]"
"[-75.0811263, 40.0542405]","[-75.1561177, 39.9487839]",16082.8,1438.2,"[[0, 273, 0]]"
"[-75.0811263, 40.0542405]","[-75.1595695, 39.950964]",15768.9,1385.2,"[[0, 306, 0]]"
"[-75.0811263, 40.0542405]","[-75.1498611, 39.9520642]",15100.4,1294.7,"[[0, 256, 0]]"
"[-75.0822227, 40.0622701]","[-75.1666744, 39.9529142]",16572.8,1465.5,"[[0, 323, 0]]"
"[-75.0822227, 40.0622701]","[-75.1547527, 39.9461843]",16149.1,1465.0,"[[0, 284, 0]]"
"[-75.0822227, 40.0622701]","[-75.1588087, 39.9519519]",15763.8,1382.3,"[[0, 312, 0]]"
"[-75.0822227, 40.0622701]","[-75.1555507, 39.9554634]",15362.4,1341.2,"[[0, 304, 0]]"
"[-75.0822227, 40.0622701]","[-75.1683452, 39.953861]",16318.9,1431.3,"[[0, 319, 0]]"
"[-75.0822227, 40.0622701]","[-75.1524421, 39.9486116]",15704.7,1403.4,"[[0, 274, 0]]"
"[-75.0822227, 40.0622701]","[-75.1696579, 39.9671376]",15133.4,1340.0,"[[0, 291, 0]]"
"[-75.0822227, 40.0622701]","[-75.1687489, 39.9511026]",16627.4,1460.3,"[[0, 325, 0]]"
"[-75.0822227, 40.0622701]","[-75.1513737, 39.9499548]",15519.0,1362.5,"[[0, 272, 0]]"
"[-75.0822227, 40.0622701]","[-75.1658471, 39.9513517]",16288.9,1443.8,"[[0, 320, 0]]"
"[-75.0822227, 40.0622701]","[-75.1808705, 39.9496709]",18095.9,1648.2,"[[0, 353, 0]]"
"[-75.0822227, 40.0622701]","[-75.16993, 39.954012]",16890.2,1497.7,"[[0, 329, 0]]"
"[-75.0822227, 40.0622701]","[-75.1689145, 39.9534406]",16887.8,1501.6,"[[0, 330, 0]]"
"[-75.0822227, 40.0622701]","[-75.1621446, 39.9565208]",15590.8,1361.2,"[[0, 307, 0]]"
"[-75.0822227, 40.0622701]","[-75.1562587, 39.9526803]",15767.3,1383.9,"[[0, 282, 0]]"
"[-75.0822227, 40.0622701]","[-75.160496, 39.9495792]",15937.2,1411.9,"[[0, 318, 0]]"
"[-75.0822227, 40.0622701]","[-75.1596329, 39.9559719]",15318.1,1335.4,"[[0, 304, 0]]"
"[-75.0822227, 40.0622701]","[-75.1543343, 39.9547207]",15655.4,1377.6,"[[0, 278, 0]]"
"[-75.0822227, 40.0622701]","[-75.1512021, 39.9477973]",15671.7,1381.1,"[[0, 275, 0]]"
"[-75.0822227, 40.0622701]","[-75.1712732, 39.953202]",16723.6,1492.7,"[[0, 325, 0]]"
"[-75.0822227, 40.0622701]","[-75.1646384, 39.9505969]",16406.1,1458.5,"[[0, 321, 0]]"
"[-75.0822227, 40.0622701]","[-75.1553822, 39.9564976]",15723.9,1409.7,"[[0, 310, 0]]"
"[-75.0822227, 40.0622701]","[-75.1521691, 39.9498503]",15778.7,1411.9,"[[0, 278, 0]]"
"[-75.0822227, 40.0622701]","[-75.1655738, 39.9548474]",15980.2,1388.6,"[[0, 308, 0]]"
"[-75.0822227, 40.0622701]","[-75.1462398, 39.9534007]",15330.8,1340.9,"[[0, 276, 0]]"
"[-75.0822227, 40.0622701]","[-75.1669977, 39.9542162]",16345.6,1442.2,"[[0, 317, 0]]"
"[-75.0822227, 40.0622701]","[-75.1659027, 39.9549769]",16020.1,1398.1,"[[0, 309, 0]]"
"[-75.0822227, 40.0622701]","[-75.1691875, 39.9538357]",16379.3,1440.8,"[[0, 321, 0]]"
"[-75.0822227, 40.0622701]","[-75.168648, 39.9552849]",16252.0,1425.8,"[[0, 315, 0]]"
"[-75.0822227, 40.0622701]","[-75.1686976, 39.9550004]",16251.2,1425.8,"[[0, 315, 0]]"
"[-75.0822227, 40.0622701]","[-75.1666223, 39.951126]",16773.8,1475.9,"[[0, 326, 0]]"
"[-75.0822227, 40.0622701]","[-75.1658779, 39.9533135]",16095.9,1401.0,"[[0, 311, 0]]"
"[-75.0822227, 40.0622701]","[-75.1541314, 39.9549848]",15517.9,1358.1,"[[0, 307, 0]]"
"[-75.0822227, 40.0622701]","[-75.1548244, 39.9607]",14923.5,1291.1,"[[0, 287, 0]]"
"[-75.0822227, 40.0622701]","[-75.1729633, 39.9619508]",16233.4,1509.0,"[[0, 311, 0]]"
"[-75.0822227, 40.0622701]","[-75.1559444, 39.9539208]",15498.4,1378.4,"[[0, 307, 0]]"
"[-75.0822227, 40.0622701]","[-75.1669336, 39.9542882]",16349.6,1442.9,"[[0, 317, 0]]"
"[-75.0822227, 40.0622701]","[-75.1604697, 39.9560453]",15767.4,1367.6,"[[0, 307, 0]]"
"[-75.0822227, 40.0622701]","[-75.1675937, 39.9498476]",16629.5,1482.3,"[[0, 327, 0]]"
"[-75.0822227, 40.0622701]","[-75.1670679, 39.9458843]",16980.5,1544.9,"[[0, 335, 0]]"
"[-75.0822227, 40.0622701]","[-75.1552838, 39.9513696]",15741.4,1398.5,"[[0, 280, 0]]"
"[-75.0822227, 40.0622701]","[-75.1779185, 39.9527664]",17379.5,1544.3,"[[0, 339, 0]]"
"[-75.0822227, 40.0622701]","[-75.1797862, 39.9531685]",17881.9,1608.4,"[[0, 343, 0]]"
"[-75.0822227, 40.0622701]","[-75.1544702, 39.9614844]",14830.6,1268.8,"[[0, 284, 0]]"
"[-75.0822227, 40.0622701]","[-75.1655897, 39.9673357]",14787.3,1308.8,"[[0, 284, 0]]"
"[-75.0822227, 40.0622701]","[-75.16608, 39.9510606]",16820.5,1480.7,"[[0, 326, 0]]"
"[-75.0822227, 40.0622701]","[-75.1664209, 39.9503433]",16455.6,1473.0,"[[0, 323, 0]]"
"[-75.0822227, 40.0622701]","[-75.1561177, 39.9487839]",16147.3,1448.4,"[[0, 283, 0]]"
"[-75.0822227, 40.0622701]","[-75.1595695, 39.950964]",15833.4,1395.3,"[[0, 316, 0]]"
"[-75.0822227, 40.0622701]","[-75.1498611, 39.9520642]",15164.9,1304.9,"[[0, 266, 0]]"
"[-75.0796177, 40.0608154]","[-75.1666744, 39.9529142]",16854.8,1491.7,"[[0, 332, 0]]"
"[-75.0796177, 40.0608154]","[-75.1547527, 39.9461843]",16431.1,1491.2,"[[0, 293, 0]]"
"[-75.0796177, 40.0608154]","[-75.1588087, 39.9519519]",16045.8,1408.6,"[[0, 321, 0]]"
"[-75.0796177, 40.0608154]","[-75.1555507, 39.9554634]",15644.4,1367.5,"[[0, 313, 0]]"
"[-75.0796177, 40.0608154]","[-75.1683452, 39.953861]",16600.9,1457.5,"[[0, 328, 0]]"
"[-75.0796177, 40.0608154]","[-75.1524421, 39.9486116]",15986.6,1429.7,"[[0, 283, 0]]"
"[-75.0796177, 40.0608154]","[-75.1696579, 39.9671376]",15415.4,1366.2,"[[0, 300, 0]]"
"[-75.0796177, 40.0608154]","[-75.1687489, 39.9511026]",16909.3,1486.5,"[[0, 334, 0]]"
"[-75.0796177, 40.0608154]","[-75.1513737, 39.9499548]",15801.0,1388.7,"[[0, 281, 0]]"
"[-75.0796177, 40.0608154]","[-75.1658471, 39.9513517]",16570.9,1470.0,"[[0, 329, 0]]"
"[-75.0796177, 40.0608154]","[-75.1808705, 39.9496709]",18377.9,1674.5,"[[0, 362, 0]]"
"[-75.0796177, 40.0608154]","[-75.16993, 39.954012]",17172.2,1523.9,"[[0, 338, 0]]"
"[-75.0796177, 40.0608154]","[-75.1689145, 39.9534406]",17169.8,1527.8,"[[0, 339, 0]]"
"[-75.0796177, 40.0608154]","[-75.1621446, 39.9565208]",15872.8,1387.4,"[[0, 316, 0]]"
"[-75.0796177, 40.0608154]","[-75.1562587, 39.9526803]",16049.3,1410.2,"[[0, 291, 0]]"
"[-75.0796177, 40.0608154]","[-75.160496, 39.9495792]",16219.2,1438.1,"[[0, 327, 0]]"
"[-75.0796177, 40.0608154]","[-75.1596329, 39.9559719]",15600.1,1361.6,"[[0, 313, 0]]"
"[-75.0796177, 40.0608154]","[-75.1543343, 39.9547207]",15937.4,1403.8,"[[0, 287, 0]]"
"[-75.0796177, 40.0608154]","[-75.1512021, 39.9477973]",15953.7,1407.3,"[[0, 284, 0]]"
"[-75.0796177, 40.0608154]","[-75.1712732, 39.953202]",17005.6,1518.9,"[[0, 334, 0]]"
"[-75.0796177, 40.0608154]","[-75.1646384, 39.9505969]",16688.1,1484.7,"[[0, 330, 0]]"
"[-75.0796177, 40.0608154]","[-75.1553822, 39.9564976]",16005.9,1436.0,"[[0, 319, 0]]"
"[-75.0796177, 40.0608154]","[-75.1521691, 39.9498503]",16060.7,1438.1,"[[0, 287, 0]]"
"[-75.0796177, 40.0608154]","[-75.1655738, 39.9548474]",16262.2,1414.8,"[[0, 317, 0]]"
"[-75.0796177, 40.0608154]","[-75.1462398, 39.9534007]",15612.8,1367.1,"[[0, 285, 0]]"
"[-75.0796177, 40.0608154]","[-75.1669977, 39.9542162]",16627.5,1468.4,"[[0, 326, 0]]"
"[-75.0796177, 40.0608154]","[-75.1659027, 39.9549769]",16302.1,1424.4,"[[0, 318, 0]]"
"[-75.0796177, 40.0608154]","[-75.1691875, 39.9538357]",16661.3,1467.1,"[[0, 330, 0]]"
"[-75.0796177, 40.0608154]","[-75.168648, 39.9552849]",16534.0,1452.1,"[[0, 324, 0]]"
"[-75.0796177, 40.0608154]","[-75.1686976, 39.9550004]",16533.2,1452.0,"[[0, 324, 0]]"
"[-75.0796177, 40.0608154]","[-75.1666223, 39.951126]",17055.8,1502.1,"[[0, 335, 0]]"
"[-75.0796177, 40.0608154]","[-75.1658779, 39.9533135]",16377.9,1427.2,"[[0, 320, 0]]"
"[-75.0796177, 40.0608154]","[-75.1541314, 39.9549848]",15799.9,1384.3,"[[0, 316, 0]]"
"[-75.0796177, 40.0608154]","[-75.1548244, 39.9607]",15205.5,1317.3,"[[0, 296, 0]]"
"[-75.0796177, 40.0608154]","[-75.1729633, 39.9619508]",16515.4,1535.2,"[[0, 320, 0]]"
"[-75.0796177, 40.0608154]","[-75.1559444, 39.9539208]",15780.4,1404.7,"[[0, 316, 0]]"
"[-75.0796177, 40.0608154]","[-75.1669336, 39.9542882]",16631.6,1469.2,"[[0, 326, 0]]"
"[-75.0796177, 40.0608154]","[-75.1604697, 39.9560453]",16049.4,1393.8,"[[0, 316, 0]]"
"[-75.0796177, 40.0608154]","[-75.1675937, 39.9498476]",16911.5,1508.6,"[[0, 336, 0]]"
"[-75.0796177, 40.0608154]","[-75.1670679, 39.9458843]",17262.5,1571.1,"[[0, 344, 0]]"
"[-75.0796177, 40.0608154]","[-75.1552838, 39.9513696]",16023.4,1424.7,"[[0, 289, 0]]"
"[-75.0796177, 40.0608154]","[-75.1779185, 39.9527664]",17661.5,1570.5,"[[0, 348, 0]]"
"[-75.0796177, 40.0608154]","[-75.1797862, 39.9531685]",18163.9,1634.7,"[[0, 352, 0]]"
"[-75.0796177, 40.0608154]","[-75.1544702, 39.9614844]",15112.5,1295.0,"[[0, 293, 0]]"
"[-75.0796177, 40.0608154]","[-75.1655897, 39.9673357]",15069.3,1335.1,"[[0, 293, 0]]"
"[-75.0796177, 40.0608154]","[-75.16608, 39.9510606]",17102.5,1506.9,"[[0, 335, 0]]"
"[-75.0796177, 40.0608154]","[-75.1664209, 39.9503433]",16737.6,1499.2,"[[0, 332, 0]]"
"[-75.0796177, 40.0608154]","[-75.1561177, 39.9487839]",16429.3,1474.6,"[[0, 292, 0]]"
"[-75.0796177, 40.0608154]","[-75.1595695, 39.950964]",16115.4,1421.6,"[[0, 325, 0]]"
"[-75.0796177, 40.0608154]","[-75.1498611, 39.9520642]",15446.9,1331.1,"[[0, 275, 0]]"
"[-75.0826345, 40.0598365]","[-75.1666744, 39.9529142]",16586.0,1455.5,"[[0, 327, 0]]"
"[-75.0826345, 40.0598365]","[-75.1547527, 39.9461843]",16162.3,1455.0,"[[0, 288, 0]]"
"[-75.0826345, 40.0598365]","[-75.1588087, 39.9519519]",15777.0,1372.3,"[[0, 316, 0]]"
"[-75.0826345, 40.0598365]","[-75.1555507, 39.9554634]",15375.6,1331.2,"[[0, 308, 0]]"
"[-75.0826345, 40.0598365]","[-75.1683452, 39.953861]",16332.0,1421.3,"[[0, 323, 0]]"
"[-75.0826345, 40.0598365]","[-75.1524421, 39.9486116]",15717.8,1393.4,"[[0, 278, 0]]"
"[-75.0826345, 40.0598365]","[-75.1696579, 39.9671376]",15146.6,1330.0,"[[0, 295, 0]]"
"[-75.0826345, 40.0598365]","[-75.1687489, 39.9511026]",16640.5,1450.3,"[[0, 329, 0]]"
"[-75.0826345, 40.0598365]","[-75.1513737, 39.9499548]",15532.2,1352.5,"[[0, 276, 0]]"
"[-75.0826345, 40.0598365]","[-75.1658471, 39.9513517]",16302.1,1433.8,"[[0, 324, 0]]"
"[-75.0826345, 40.0598365]","[-75.1808705, 39.9496709]",18109.1,1638.2,"[[0, 357, 0]]"
"[-75.0826345, 40.0598365]","[-75.16993, 39.954012]",16903.4,1487.7,"[[0, 333, 0]]"
"[-75.0826345, 40.0598365]","[-75.1689145, 39.9534406]",16900.9,1491.6,"[[0, 334, 0]]"
"[-75.0826345, 40.0598365]","[-75.1621446, 39.9565208]",15604.0,1351.1,"[[0, 311, 0]]"
"[-75.0826345, 40.0598365]","[-75.1562587, 39.9526803]",15780.5,1373.9,"[[0, 286, 0]]"
"[-75.0826345, 40.0598365]","[-75.160496, 39.9495792]",15950.4,1401.9,"[[0, 322, 0]]"
"[-75.0826345, 40.0598365]","[-75.1596329, 39.9559719]",15331.3,1325.3,"[[0, 308, 0]]"
"[-75.0826345, 40.0598365]","[-75.1543343, 39.9547207]",15668.6,1367.6,"[[0, 282, 0]]"
"[-75.0826345, 40.0598365]","[-75.1512021, 39.9477973]",15684.9,1371.0,"[[0, 279, 0]]"
"[-75.0826345, 40.0598365]","[-75.1712732, 39.953202]",16736.8,1482.7,"[[0, 329, 0]]"
"[-75.0826345, 40.0598365]","[-75.1646384, 39.9505969]",16419.2,1448.4,"[[0, 325, 0]]"
"[-75.0826345, 40.0598365]","[-75.1553822, 39.9564976]",15737.1,1399.7,"[[0, 314, 0]]"
"[-75.0826345, 40.0598365]","[-75.1521691, 39.9498503]",15791.9,1401.9,"[[0, 282, 0]]"
"[-75.0826345, 40.0598365]","[-75.1655738, 39.9548474]",15993.4,1378.5,"[[0, 312, 0]]"
"[-75.0826345, 40.0598365]","[-75.1462398, 39.9534007]",15343.9,1330.9,"[[0, 280, 0]]"
"[-75.0826345, 40.0598365]","[-75.1669977, 39.9542162]",16358.7,1432.2,"[[0, 321, 0]]"
"[-75.0826345, 40.0598365]","[-75.1659027, 39.9549769]",16033.2,1388.1,"[[0, 313, 0]]"
"[-75.0826345, 40.0598365]","[-75.1691875, 39.9538357]",16392.5,1430.8,"[[0, 325, 0]]"
"[-75.0826345, 40.0598365]","[-75.168648, 39.9552849]",16265.2,1415.8,"[[0, 319, 0]]"
"[-75.0826345, 40.0598365]","[-75.1686976, 39.9550004]",16264.4,1415.7,"[[0, 319, 0]]"
"[-75.0826345, 40.0598365]","[-75.1666223, 39.951126]",16786.9,1465.9,"[[0, 330, 0]]"
"[-75.0826345, 40.0598365]","[-75.1658779, 39.9533135]",16109.1,1391.0,"[[0, 315, 0]]"
"[-75.0826345, 40.0598365]","[-75.1541314, 39.9549848]",15531.1,1348.1,"[[0, 311, 0]]"
"[-75.0826345, 40.0598365]","[-75.1548244, 39.9607]",14936.7,1281.1,"[[0, 291, 0]]"
"[-75.0826345, 40.0598365]","[-75.1729633, 39.9619508]",16246.6,1499.0,"[[0, 315, 0]]"
"[-75.0826345, 40.0598365]","[-75.1559444, 39.9539208]",15511.6,1368.4,"[[0, 311, 0]]"
"[-75.0826345, 40.0598365]","[-75.1669336, 39.9542882]",16362.8,1432.9,"[[0, 321, 0]]"
"[-75.0826345, 40.0598365]","[-75.1604697, 39.9560453]",15780.6,1357.6,"[[0, 311, 0]]"
"[-75.0826345, 40.0598365]","[-75.1675937, 39.9498476]",16642.7,1472.3,"[[0, 331, 0]]"
"[-75.0826345, 40.0598365]","[-75.1670679, 39.9458843]",16993.7,1534.8,"[[0, 339, 0]]"
"[-75.0826345, 40.0598365]","[-75.1552838, 39.9513696]",15754.6,1388.5,"[[0, 284, 0]]"
"[-75.0826345, 40.0598365]","[-75.1779185, 39.9527664]",17392.7,1534.3,"[[0, 343, 0]]"
"[-75.0826345, 40.0598365]","[-75.1797862, 39.9531685]",17895.1,1598.4,"[[0, 347, 0]]"
"[-75.0826345, 40.0598365]","[-75.1544702, 39.9614844]",14843.7,1258.8,"[[0, 288, 0]]"
"[-75.0826345, 40.0598365]","[-75.1655897, 39.9673357]",14800.4,1298.8,"[[0, 288, 0]]"
"[-75.0826345, 40.0598365]","[-75.16608, 39.9510606]",16833.6,1470.7,"[[0, 330, 0]]"
"[-75.0826345, 40.0598365]","[-75.1664209, 39.9503433]",16468.8,1463.0,"[[0, 327, 0]]"
"[-75.0826345, 40.0598365]","[-75.1561177, 39.9487839]",16160.5,1438.4,"[[0, 287, 0]]"
"[-75.0826345, 40.0598365]","[-75.1595695, 39.950964]",15846.6,1385.3,"[[0, 320, 0]]"
"[-75.0826345, 40.0598365]","[-75.1498611, 39.9520642]",15178.1,1294.9,"[[0, 270, 0]]"
"[-75.0820731, 40.0566396]","[-75.1666744, 39.9529142]",16437.8,1476.4,"[[0, 315, 0]]"
"[-75.0820731, 40.0566396]","[-75.1547527, 39.9461843]",16014.1,1475.9,"[[0, 276, 0]]"
"[-75.0820731, 40.0566396]","[-75.1588087, 39.9519519]",15628.8,1393.2,"[[0, 304, 0]]"
"[-75.0820731, 40.0566396]","[-75.1555507, 39.9554634]",15227.3,1352.1,"[[0, 296, 0]]"
"[-75.0820731, 40.0566396]","[-75.1683452, 39.953861]",16183.8,1442.2,"[[0, 311, 0]]"
"[-75.0820731, 40.0566396]","[-75.1524421, 39.9486116]",15569.6,1414.3,"[[0, 266, 0]]"
"[-75.0820731, 40.0566396]","[-75.1696579, 39.9671376]",14998.3,1350.9,"[[0, 283, 0]]"
"[-75.0820731, 40.0566396]","[-75.1687489, 39.9511026]",16492.3,1471.2,"[[0, 317, 0]]"
"[-75.0820731, 40.0566396]","[-75.1513737, 39.9499548]",15384.0,1373.4,"[[0, 264, 0]]"
"[-75.0820731, 40.0566396]","[-75.1658471, 39.9513517]",16153.8,1454.7,"[[0, 312, 0]]"
"[-75.0820731, 40.0566396]","[-75.1808705, 39.9496709]",17960.9,1659.1,"[[0, 345, 0]]"
"[-75.0820731, 40.0566396]","[-75.16993, 39.954012]",16755.2,1508.6,"[[0, 321, 0]]"
"[-75.0820731, 40.0566396]","[-75.1689145, 39.9534406]",16752.7,1512.5,"[[0, 322, 0]]"
"[-75.0820731, 40.0566396]","[-75.1621446, 39.9565208]",15455.8,1372.1,"[[0, 299, 0]]"
"[-75.0820731, 40.0566396]","[-75.1562587, 39.9526803]",15632.3,1394.8,"[[0, 274, 0]]"
"[-75.0820731, 40.0566396]","[-75.160496, 39.9495792]",15802.2,1422.8,"[[0, 310, 0]]"
"[-75.0820731, 40.0566396]","[-75.1596329, 39.9559719]",15183.0,1346.3,"[[0, 296, 0]]"
"[-75.0820731, 40.0566396]","[-75.1543343, 39.9547207]",15520.3,1388.5,"[[0, 270, 0]]"
"[-75.0820731, 40.0566396]","[-75.1512021, 39.9477973]",15536.6,1392.0,"[[0, 267, 0]]"
"[-75.0820731, 40.0566396]","[-75.1712732, 39.953202]",16588.5,1503.6,"[[0, 317, 0]]"
"[-75.0820731, 40.0566396]","[-75.1646384, 39.9505969]",16271.0,1469.4,"[[0, 313, 0]]"
"[-75.0820731, 40.0566396]","[-75.1553822, 39.9564976]",15588.9,1420.6,"[[0, 302, 0]]"
"[-75.0820731, 40.0566396]","[-75.1521691, 39.9498503]",15643.6,1422.8,"[[0, 270, 0]]"
"[-75.0820731, 40.0566396]","[-75.1655738, 39.9548474]",15845.2,1399.5,"[[0, 300, 0]]"
"[-75.0820731, 40.0566396]","[-75.1462398, 39.9534007]",15195.7,1351.8,"[[0, 268, 0]]"
"[-75.0820731, 40.0566396]","[-75.1669977, 39.9542162]",16210.5,1453.1,"[[0, 309, 0]]"
"[-75.0820731, 40.0566396]","[-75.1659027, 39.9549769]",15885.0,1409.0,"[[0, 301, 0]]"
"[-75.0820731, 40.0566396]","[-75.1691875, 39.9538357]",16244.3,1451.7,"[[0, 313, 0]]"
"[-75.0820731, 40.0566396]","[-75.168648, 39.9552849]",16116.9,1436.7,"[[0, 307, 0]]"
"[-75.0820731, 40.0566396]","[-75.1686976, 39.9550004]",16116.2,1436.7,"[[0, 307, 0]]"
"[-75.0820731, 40.0566396]","[-75.1666223, 39.951126]",16638.7,1486.8,"[[0, 318, 0]]"
"[-75.0820731, 40.0566396]","[-75.1658779, 39.9533135]",15960.8,1411.9,"[[0, 303, 0]]"
"[-75.0820731, 40.0566396]","[-75.1541314, 39.9549848]",15382.9,1369.0,"[[0, 299, 0]]"
"[-75.0820731, 40.0566396]","[-75.1548244, 39.9607]",14788.5,1302.0,"[[0, 279, 0]]"
"[-75.0820731, 40.0566396]","[-75.1729633, 39.9619508]",16098.3,1519.9,"[[0, 303, 0]]"
"[-75.0820731, 40.0566396]","[-75.1559444, 39.9539208]",15363.3,1389.3,"[[0, 299, 0]]"
"[-75.0820731, 40.0566396]","[-75.1669336, 39.9542882]",16214.6,1453.8,"[[0, 309, 0]]"
"[-75.0820731, 40.0566396]","[-75.1604697, 39.9560453]",15632.3,1378.5,"[[0, 299, 0]]"
"[-75.0820731, 40.0566396]","[-75.1675937, 39.9498476]",16494.5,1493.2,"[[0, 319, 0]]"
"[-75.0820731, 40.0566396]","[-75.1670679, 39.9458843]",16845.4,1555.8,"[[0, 327, 0]]"
"[-75.0820731, 40.0566396]","[-75.1552838, 39.9513696]",15606.3,1409.4,"[[0, 272, 0]]"
"[-75.0820731, 40.0566396]","[-75.1779185, 39.9527664]",17244.5,1555.2,"[[0, 331, 0]]"
"[-75.0820731, 40.0566396]","[-75.1797862, 39.9531685]",17746.9,1619.3,"[[0, 335, 0]]"
"[-75.0820731, 40.0566396]","[-75.1544702, 39.9614844]",14695.5,1279.7,"[[0, 276, 0]]"
"[-75.0820731, 40.0566396]","[-75.1655897, 39.9673357]",14652.2,1319.8,"[[0, 276, 0]]"
