source_index,target_index,distance_m,duration_s,waycategory
"[-75.3077155, 39.950771]","[-75.1543343, 39.9547207]",15827.5,1527.5,"[[0, 225, 0], [225, 294, 1], [294, 323, 0]]"
"[-75.3077155, 39.950771]","[-75.1512021, 39.9477973]",14411.8,1573.9,"[[0, 314, 0]]"
"[-75.3077155, 39.950771]","[-75.1712732, 39.953202]",12581.0,1359.3,"[[0, 292, 0]]"
"[-75.3077155, 39.950771]","[-75.1646384, 39.9505969]",13036.7,1404.1,"[[0, 296, 0]]"
"[-75.3077155, 39.950771]","[-75.1553822, 39.9564976]",15875.3,1541.2,"[[0, 225, 0], [225, 294, 1], [294, 324, 0]]"
"[-75.3077155, 39.950771]","[-75.1521691, 39.9498503]",14141.1,1547.2,"[[0, 310, 0]]"
"[-75.3077155, 39.950771]","[-75.1655738, 39.9548474]",15017.1,1434.0,"[[0, 225, 0], [225, 294, 1], [294, 302, 0]]"
"[-75.3077155, 39.950771]","[-75.1462398, 39.9534007]",16541.4,1565.2,"[[0, 225, 0], [225, 314, 1], [314, 331, 0]]"
"[-75.3077155, 39.950771]","[-75.1669977, 39.9542162]",14797.1,1461.9,"[[0, 225, 0], [225, 288, 1], [288, 321, 0]]"
"[-75.3077155, 39.950771]","[-75.1659027, 39.9549769]",15057.0,1443.5,"[[0, 225, 0], [225, 294, 1], [294, 303, 0]]"
"[-75.3077155, 39.950771]","[-75.1691875, 39.9538357]",13316.4,1447.0,"[[0, 307, 0]]"
"[-75.3077155, 39.950771]","[-75.168648, 39.9552849]",14703.5,1445.5,"[[0, 225, 0], [225, 288, 1], [288, 319, 0]]"
"[-75.3077155, 39.950771]","[-75.1686976, 39.9550004]",14702.8,1445.4,"[[0, 225, 0], [225, 288, 1], [288, 319, 0]]"
"[-75.3077155, 39.950771]","[-75.1666223, 39.951126]",12860.3,1384.4,"[[0, 295, 0]]"
"[-75.3077155, 39.950771]","[-75.1658779, 39.9533135]",15132.8,1446.4,"[[0, 225, 0], [225, 294, 1], [294, 305, 0]]"
"[-75.3077155, 39.950771]","[-75.1541314, 39.9549848]",15669.4,1489.5,"[[0, 225, 0], [225, 294, 1], [294, 321, 0]]"
"[-75.3077155, 39.950771]","[-75.1548244, 39.9607]",16292.0,1564.6,"[[0, 333, 0]]"
"[-75.3077155, 39.950771]","[-75.1729633, 39.9619508]",14400.1,1467.9,"[[0, 225, 0], [225, 288, 1], [288, 316, 0]]"
"[-75.3077155, 39.950771]","[-75.1559444, 39.9539208]",15649.8,1509.9,"[[0, 225, 0], [225, 294, 1], [294, 321, 0]]"
"[-75.3077155, 39.950771]","[-75.1669336, 39.9542882]",14801.2,1462.6,"[[0, 225, 0], [225, 288, 1], [288, 321, 0]]"
"[-75.3077155, 39.950771]","[-75.1604697, 39.9560453]",15089.8,1433.2,"[[0, 225, 0], [225, 294, 1], [294, 309, 0]]"
"[-75.3077155, 39.950771]","[-75.1675937, 39.9498476]",13248.6,1412.2,"[[0, 305, 0]]"
"[-75.3077155, 39.950771]","[-75.1670679, 39.9458843]",13576.4,1439.8,"[[0, 261, 0]]"
"[-75.3077155, 39.950771]","[-75.1552838, 39.9513696]",13979.8,1544.1,"[[0, 310, 0]]"
"[-75.3077155, 39.950771]","[-75.1779185, 39.9527664]",12159.0,1296.0,"[[0, 288, 0]]"
"[-75.3077155, 39.950771]","[-75.1797862, 39.9531685]",11716.9,1244.9,"[[0, 279, 0]]"
"[-75.3077155, 39.950771]","[-75.1544702, 39.9614844]",16199.1,1542.3,"[[0, 330, 0]]"
"[-75.3077155, 39.950771]","[-75.1655897, 39.9673357]",14872.2,1407.6,"[[0, 301, 0]]"
"[-75.3077155, 39.950771]","[-75.16608, 39.9510606]",12907.0,1389.2,"[[0, 295, 0]]"
"[-75.3077155, 39.950771]","[-75.1664209, 39.9503433]",13086.3,1418.6,"[[0, 298, 0]]"
"[-75.3077155, 39.950771]","[-75.1561177, 39.9487839]",14329.0,1548.8,"[[0, 330, 0]]"
"[-75.3077155, 39.950771]","[-75.1595695, 39.950964]",13692.3,1505.1,"[[0, 304, 0]]"
"[-75.3077155, 39.950771]","[-75.1498611, 39.9520642]",16375.5,1529.3,"[[0, 225, 0], [225, 314, 1], [314, 321, 0]]"
"[-75.3072072, 39.9509075]","[-75.1666744, 39.9529142]",12907.2,1386.5,"[[0, 299, 0]]"
"[-75.3072072, 39.9509075]","[-75.1547527, 39.9461843]",14253.9,1520.9,"[[0, 329, 0]]"
"[-75.3072072, 39.9509075]","[-75.1588087, 39.9519519]",15653.9,1495.5,"[[0, 223, 0], [223, 292, 1], [292, 319, 0]]"
"[-75.3072072, 39.9509075]","[-75.1555507, 39.9554634]",15423.8,1454.8,"[[0, 223, 0], [223, 292, 1], [292, 316, 0]]"
"[-75.3072072, 39.9509075]","[-75.1683452, 39.953861]",13165.9,1419.7,"[[0, 303, 0]]"
"[-75.3072072, 39.9509075]","[-75.1524421, 39.9486116]",14196.4,1575.4,"[[0, 310, 0]]"
"[-75.3072072, 39.9509075]","[-75.1696579, 39.9671376]",14436.0,1358.6,"[[0, 292, 0]]"
"[-75.3072072, 39.9509075]","[-75.1687489, 39.9511026]",12623.8,1351.0,"[[0, 292, 0]]"
"[-75.3072072, 39.9509075]","[-75.1513737, 39.9499548]",14138.1,1542.0,"[[0, 310, 0]]"
"[-75.3072072, 39.9509075]","[-75.1658471, 39.9513517]",13174.3,1434.7,"[[0, 308, 0]]"
"[-75.3072072, 39.9509075]","[-75.1808705, 39.9496709]",12577.6,1332.9,"[[0, 260, 0]]"
"[-75.3072072, 39.9509075]","[-75.16993, 39.954012]",12709.7,1358.0,"[[0, 296, 0]]"
"[-75.3072072, 39.9509075]","[-75.1689145, 39.9534406]",12707.3,1362.0,"[[0, 297, 0]]"
"[-75.3072072, 39.9509075]","[-75.1621446, 39.9565208]",14921.6,1419.9,"[[0, 223, 0], [223, 292, 1], [292, 304, 0]]"
"[-75.3072072, 39.9509075]","[-75.1562587, 39.9526803]",15740.0,1516.5,"[[0, 223, 0], [223, 292, 1], [292, 321, 0]]"
"[-75.3072072, 39.9509075]","[-75.160496, 39.9495792]",13418.4,1459.6,"[[0, 301, 0]]"
"[-75.3072072, 39.9509075]","[-75.1596329, 39.9559719]",15071.1,1420.6,"[[0, 223, 0], [223, 292, 1], [292, 308, 0]]"
"[-75.3072072, 39.9509075]","[-75.1543343, 39.9547207]",15737.5,1509.7,"[[0, 223, 0], [223, 292, 1], [292, 321, 0]]"
"[-75.3072072, 39.9509075]","[-75.1512021, 39.9477973]",14321.7,1556.1,"[[0, 312, 0]]"
"[-75.3072072, 39.9509075]","[-75.1712732, 39.953202]",12491.0,1341.5,"[[0, 290, 0]]"
"[-75.3072072, 39.9509075]","[-75.1646384, 39.9505969]",12946.7,1386.3,"[[0, 294, 0]]"
"[-75.3072072, 39.9509075]","[-75.1553822, 39.9564976]",15785.3,1523.4,"[[0, 223, 0], [223, 292, 1], [292, 322, 0]]"
"[-75.3072072, 39.9509075]","[-75.1521691, 39.9498503]",14051.0,1529.4,"[[0, 308, 0]]"
"[-75.3072072, 39.9509075]","[-75.1655738, 39.9548474]",14927.1,1416.1,"[[0, 223, 0], [223, 292, 1], [292, 300, 0]]"
"[-75.3072072, 39.9509075]","[-75.1462398, 39.9534007]",16451.4,1547.4,"[[0, 223, 0], [223, 312, 1], [312, 329, 0]]"
"[-75.3072072, 39.9509075]","[-75.1669977, 39.9542162]",14707.1,1444.1,"[[0, 223, 0], [223, 286, 1], [286, 319, 0]]"
"[-75.3072072, 39.9509075]","[-75.1659027, 39.9549769]",14966.9,1425.7,"[[0, 223, 0], [223, 292, 1], [292, 301, 0]]"
"[-75.3072072, 39.9509075]","[-75.1691875, 39.9538357]",13226.4,1429.2,"[[0, 305, 0]]"
"[-75.3072072, 39.9509075]","[-75.168648, 39.9552849]",14613.5,1427.7,"[[0, 223, 0], [223, 286, 1], [286, 317, 0]]"
"[-75.3072072, 39.9509075]","[-75.1686976, 39.9550004]",14612.7,1427.6,"[[0, 223, 0], [223, 286, 1], [286, 317, 0]]"
"[-75.3072072, 39.9509075]","[-75.1666223, 39.951126]",12770.2,1366.5,"[[0, 293, 0]]"
"[-75.3072072, 39.9509075]","[-75.1658779, 39.9533135]",15042.7,1428.6,"[[0, 223, 0], [223, 292, 1], [292, 303, 0]]"
"[-75.3072072, 39.9509075]","[-75.1541314, 39.9549848]",15579.3,1471.7,"[[0, 223, 0], [223, 292, 1], [292, 319, 0]]"
"[-75.3072072, 39.9509075]","[-75.1548244, 39.9607]",16202.0,1546.8,"[[0, 331, 0]]"
"[-75.3072072, 39.9509075]","[-75.1729633, 39.9619508]",14310.0,1450.1,"[[0, 223, 0], [223, 286, 1], [286, 314, 0]]"
"[-75.3072072, 39.9509075]","[-75.1559444, 39.9539208]",15559.8,1492.1,"[[0, 223, 0], [223, 292, 1], [292, 319, 0]]"
"[-75.3072072, 39.9509075]","[-75.1669336, 39.9542882]",14711.1,1444.8,"[[0, 223, 0], [223, 286, 1], [286, 319, 0]]"
"[-75.3072072, 39.9509075]","[-75.1604697, 39.9560453]",14999.8,1415.4,"[[0, 223, 0], [223, 292, 1], [292, 307, 0]]"
"[-75.3072072, 39.9509075]","[-75.1675937, 39.9498476]",13158.5,1394.4,"[[0, 303, 0]]"
"[-75.3072072, 39.9509075]","[-75.1670679, 39.9458843]",13585.0,1422.3,"[[0, 279, 0]]"
"[-75.3072072, 39.9509075]","[-75.1552838, 39.9513696]",13889.8,1526.3,"[[0, 308, 0]]"
"[-75.3072072, 39.9509075]","[-75.1779185, 39.9527664]",12068.9,1278.2,"[[0, 286, 0]]"
"[-75.3072072, 39.9509075]","[-75.1797862, 39.9531685]",11626.9,1227.1,"[[0, 277, 0]]"
"[-75.3072072, 39.9509075]","[-75.1544702, 39.9614844]",16109.0,1524.4,"[[0, 328, 0]]"
"[-75.3072072, 39.9509075]","[-75.1655897, 39.9673357]",14782.1,1389.7,"[[0, 299, 0]]"
"[-75.3072072, 39.9509075]","[-75.16608, 39.9510606]",12816.9,1371.3,"[[0, 293, 0]]"
"[-75.3072072, 39.9509075]","[-75.1664209, 39.9503433]",12996.3,1400.8,"[[0, 296, 0]]"
"[-75.3072072, 39.9509075]","[-75.1561177, 39.9487839]",14239.0,1531.0,"[[0, 328, 0]]"
"[-75.3072072, 39.9509075]","[-75.1595695, 39.950964]",13602.2,1487.3,"[[0, 302, 0]]"
"[-75.3072072, 39.9509075]","[-75.1498611, 39.9520642]",16285.5,1511.4,"[[0, 223, 0], [223, 312, 1], [312, 319, 0]]"
"[-75.3062723, 39.9515196]","[-75.1666744, 39.9529142]",12793.0,1376.3,"[[0, 298, 0]]"
"[-75.3062723, 39.9515196]","[-75.1547527, 39.9461843]",14139.7,1510.7,"[[0, 328, 0]]"
"[-75.3062723, 39.9515196]","[-75.1588087, 39.9519519]",15539.7,1485.3,"[[0, 222, 0], [222, 291, 1], [291, 318, 0]]"
"[-75.3062723, 39.9515196]","[-75.1555507, 39.9554634]",15309.6,1444.7,"[[0, 222, 0], [222, 291, 1], [291, 315, 0]]"
"[-75.3062723, 39.9515196]","[-75.1683452, 39.953861]",13051.7,1409.5,"[[0, 302, 0]]"
"[-75.3062723, 39.9515196]","[-75.1524421, 39.9486116]",14082.2,1565.2,"[[0, 309, 0]]"
"[-75.3062723, 39.9515196]","[-75.1696579, 39.9671376]",14321.8,1348.4,"[[0, 291, 0]]"
"[-75.3062723, 39.9515196]","[-75.1687489, 39.9511026]",12509.6,1340.8,"[[0, 291, 0]]"
"[-75.3062723, 39.9515196]","[-75.1513737, 39.9499548]",14023.9,1531.8,"[[0, 309, 0]]"
"[-75.3062723, 39.9515196]","[-75.1658471, 39.9513517]",13060.0,1424.6,"[[0, 307, 0]]"
"[-75.3062723, 39.9515196]","[-75.1808705, 39.9496709]",12463.4,1322.8,"[[0, 259, 0]]"
"[-75.3062723, 39.9515196]","[-75.16993, 39.954012]",12595.5,1347.9,"[[0, 295, 0]]"
"[-75.3062723, 39.9515196]","[-75.1689145, 39.9534406]",12593.1,1351.8,"[[0, 296, 0]]"
"[-75.3062723, 39.9515196]","[-75.1621446, 39.9565208]",14807.3,1409.7,"[[0, 222, 0], [222, 291, 1], [291, 303, 0]]"
"[-75.3062723, 39.9515196]","[-75.1562587, 39.9526803]",15625.8,1506.3,"[[0, 222, 0], [222, 291, 1], [291, 320, 0]]"
"[-75.3062723, 39.9515196]","[-75.160496, 39.9495792]",13304.1,1449.5,"[[0, 300, 0]]"
"[-75.3062723, 39.9515196]","[-75.1596329, 39.9559719]",14956.8,1410.4,"[[0, 222, 0], [222, 291, 1], [291, 307, 0]]"
"[-75.3062723, 39.9515196]","[-75.1543343, 39.9547207]",15623.2,1499.5,"[[0, 222, 0], [222, 291, 1], [291, 320, 0]]"
"[-75.3062723, 39.9515196]","[-75.1512021, 39.9477973]",14207.5,1545.9,"[[0, 311, 0]]"
"[-75.3062723, 39.9515196]","[-75.1712732, 39.953202]",12376.8,1331.3,"[[0, 289, 0]]"
"[-75.3062723, 39.9515196]","[-75.1646384, 39.9505969]",12832.5,1376.1,"[[0, 293, 0]]"
"[-75.3062723, 39.9515196]","[-75.1553822, 39.9564976]",15671.1,1513.2,"[[0, 222, 0], [222, 291, 1], [291, 321, 0]]"
"[-75.3062723, 39.9515196]","[-75.1521691, 39.9498503]",13936.8,1519.2,"[[0, 307, 0]]"
"[-75.3062723, 39.9515196]","[-75.1655738, 39.9548474]",14812.9,1405.9,"[[0, 222, 0], [222, 291, 1], [291, 299, 0]]"
"[-75.3062723, 39.9515196]","[-75.1462398, 39.9534007]",16337.2,1537.2,"[[0, 222, 0], [222, 311, 1], [311, 328, 0]]"
"[-75.3062723, 39.9515196]","[-75.1669977, 39.9542162]",14592.8,1433.9,"[[0, 222, 0], [222, 285, 1], [285, 318, 0]]"
"[-75.3062723, 39.9515196]","[-75.1659027, 39.9549769]",14852.7,1415.5,"[[0, 222, 0], [222, 291, 1], [291, 300, 0]]"
"[-75.3062723, 39.9515196]","[-75.1691875, 39.9538357]",13112.2,1419.0,"[[0, 304, 0]]"
"[-75.3062723, 39.9515196]","[-75.168648, 39.9552849]",14499.3,1417.5,"[[0, 222, 0], [222, 285, 1], [285, 316, 0]]"
"[-75.3062723, 39.9515196]","[-75.1686976, 39.9550004]",14498.5,1417.4,"[[0, 222, 0], [222, 285, 1], [285, 316, 0]]"
"[-75.3062723, 39.9515196]","[-75.1666223, 39.951126]",12656.0,1356.4,"[[0, 292, 0]]"
"[-75.3062723, 39.9515196]","[-75.1658779, 39.9533135]",14928.5,1418.4,"[[0, 222, 0], [222, 291, 1], [291, 302, 0]]"
"[-75.3062723, 39.9515196]","[-75.1541314, 39.9549848]",15465.1,1461.5,"[[0, 222, 0], [222, 291, 1], [291, 318, 0]]"
"[-75.3062723, 39.9515196]","[-75.1548244, 39.9607]",16087.8,1536.6,"[[0, 330, 0]]"
"[-75.3062723, 39.9515196]","[-75.1729633, 39.9619508]",14195.8,1439.9,"[[0, 222, 0], [222, 285, 1], [285, 313, 0]]"
"[-75.3062723, 39.9515196]","[-75.1559444, 39.9539208]",15445.6,1481.9,"[[0, 222, 0], [222, 291, 1], [291, 318, 0]]"
"[-75.3062723, 39.9515196]","[-75.1669336, 39.9542882]",14596.9,1434.6,"[[0, 222, 0], [222, 285, 1], [285, 318, 0]]"
"[-75.3062723, 39.9515196]","[-75.1604697, 39.9560453]",14885.6,1405.2,"[[0, 222, 0], [222, 291, 1], [291, 306, 0]]"
"[-75.3062723, 39.9515196]","[-75.1675937, 39.9498476]",13044.3,1384.2,"[[0, 302, 0]]"
"[-75.3062723, 39.9515196]","[-75.1670679, 39.9458843]",13470.8,1412.1,"[[0, 278, 0]]"
"[-75.3062723, 39.9515196]","[-75.1552838, 39.9513696]",13775.5,1516.1,"[[0, 307, 0]]"
"[-75.3062723, 39.9515196]","[-75.1779185, 39.9527664]",11954.7,1268.0,"[[0, 285, 0]]"
"[-75.3062723, 39.9515196]","[-75.1797862, 39.9531685]",11512.6,1216.9,"[[0, 276, 0]]"
"[-75.3062723, 39.9515196]","[-75.1544702, 39.9614844]",15994.8,1514.3,"[[0, 327, 0]]"
"[-75.3062723, 39.9515196]","[-75.1655897, 39.9673357]",14667.9,1379.6,"[[0, 298, 0]]"
"[-75.3062723, 39.9515196]","[-75.16608, 39.9510606]",12702.7,1361.2,"[[0, 292, 0]]"
"[-75.3062723, 39.9515196]","[-75.1664209, 39.9503433]",12882.0,1390.6,"[[0, 295, 0]]"
"[-75.3062723, 39.9515196]","[-75.1561177, 39.9487839]",14124.8,1520.8,"[[0, 327, 0]]"
"[-75.3062723, 39.9515196]","[-75.1595695, 39.950964]",13488.0,1477.1,"[[0, 301, 0]]"
"[-75.3062723, 39.9515196]","[-75.1498611, 39.9520642]",16171.3,1501.3,"[[0, 222, 0], [222, 311, 1], [311, 318, 0]]"
"[-75.3071849, 39.9509566]","[-75.1666744, 39.9529142]",12903.1,1386.0,"[[0, 299, 0]]"
"[-75.3071849, 39.9509566]","[-75.1547527, 39.9461843]",14249.8,1520.4,"[[0, 329, 0]]"
"[-75.3071849, 39.9509566]","[-75.1588087, 39.9519519]",15649.8,1495.0,"[[0, 223, 0], [223, 292, 1], [292, 319, 0]]"
"[-75.3071849, 39.9509566]","[-75.1555507, 39.9554634]",15419.7,1454.4,"[[0, 223, 0], [223, 292, 1], [292, 316, 0]]"
"[-75.3071849, 39.9509566]","[-75.1683452, 39.953861]",13161.9,1419.2,"[[0, 303, 0]]"
"[-75.3071849, 39.9509566]","[-75.1524421, 39.9486116]",14192.3,1574.9,"[[0, 310, 0]]"
"[-75.3071849, 39.9509566]","[-75.1696579, 39.9671376]",14431.9,1358.1,"[[0, 292, 0]]"
"[-75.3071849, 39.9509566]","[-75.1687489, 39.9511026]",12619.7,1350.5,"[[0, 292, 0]]"
"[-75.3071849, 39.9509566]","[-75.1513737, 39.9499548]",14134.0,1541.5,"[[0, 310, 0]]"
"[-75.3071849, 39.9509566]","[-75.1658471, 39.9513517]",13170.2,1434.3,"[[0, 308, 0]]"
"[-75.3071849, 39.9509566]","[-75.1808705, 39.9496709]",12573.5,1332.5,"[[0, 260, 0]]"
"[-75.3071849, 39.9509566]","[-75.16993, 39.954012]",12705.7,1357.6,"[[0, 296, 0]]"
"[-75.3071849, 39.9509566]","[-75.1689145, 39.9534406]",12703.2,1361.5,"[[0, 297, 0]]"
"[-75.3071849, 39.9509566]","[-75.1621446, 39.9565208]",14917.5,1419.4,"[[0, 223, 0], [223, 292, 1], [292, 304, 0]]"
"[-75.3071849, 39.9509566]","[-75.1562587, 39.9526803]",15735.9,1516.0,"[[0, 223, 0], [223, 292, 1], [292, 321, 0]]"
"[-75.3071849, 39.9509566]","[-75.160496, 39.9495792]",13414.3,1459.2,"[[0, 301, 0]]"
"[-75.3071849, 39.9509566]","[-75.1596329, 39.9559719]",15067.0,1420.1,"[[0, 223, 0], [223, 292, 1], [292, 308, 0]]"
"[-75.3071849, 39.9509566]","[-75.1543343, 39.9547207]",15733.4,1509.2,"[[0, 223, 0], [223, 292, 1], [292, 321, 0]]"
"[-75.3071849, 39.9509566]","[-75.1512021, 39.9477973]",14317.6,1555.6,"[[0, 312, 0]]"
"[-75.3071849, 39.9509566]","[-75.1712732, 39.953202]",12486.9,1341.0,"[[0, 290, 0]]"
"[-75.3071849, 39.9509566]","[-75.1646384, 39.9505969]",12942.6,1385.8,"[[0, 294, 0]]"
"[-75.3071849, 39.9509566]","[-75.1553822, 39.9564976]",15781.2,1522.9,"[[0, 223, 0], [223, 292, 1], [292, 322, 0]]"
"[-75.3071849, 39.9509566]","[-75.1521691, 39.9498503]",14047.0,1528.9,"[[0, 308, 0]]"
"[-75.3071849, 39.9509566]","[-75.1655738, 39.9548474]",14923.0,1415.6,"[[0, 223, 0], [223, 292, 1], [292, 300, 0]]"
"[-75.3071849, 39.9509566]","[-75.1462398, 39.9534007]",16447.3,1546.9,"[[0, 223, 0], [223, 312, 1], [312, 329, 0]]"
"[-75.3071849, 39.9509566]","[-75.1669977, 39.9542162]",14703.0,1443.6,"[[0, 223, 0], [223, 286, 1], [286, 319, 0]]"
"[-75.3071849, 39.9509566]","[-75.1659027, 39.9549769]",14962.8,1425.2,"[[0, 223, 0], [223, 292, 1], [292, 301, 0]]"
"[-75.3071849, 39.9509566]","[-75.1691875, 39.9538357]",13222.3,1428.7,"[[0, 305, 0]]"
"[-75.3071849, 39.9509566]","[-75.168648, 39.9552849]",14609.4,1427.2,"[[0, 223, 0], [223, 286, 1], [286, 317, 0]]"
"[-75.3071849, 39.9509566]","[-75.1686976, 39.9550004]",14608.6,1427.1,"[[0, 223, 0], [223, 286, 1], [286, 317, 0]]"
"[-75.3071849, 39.9509566]","[-75.1666223, 39.951126]",12766.1,1366.1,"[[0, 293, 0]]"
"[-75.3071849, 39.9509566]","[-75.1658779, 39.9533135]",15038.6,1428.1,"[[0, 223, 0], [223, 292, 1], [292, 303, 0]]"
"[-75.3071849, 39.9509566]","[-75.1541314, 39.9549848]",15575.2,1471.2,"[[0, 223, 0], [223, 292, 1], [292, 319, 0]]"
"[-75.3071849, 39.9509566]","[-75.1548244, 39.9607]",16197.9,1546.3,"[[0, 331, 0]]"
"[-75.3071849, 39.9509566]","[-75.1729633, 39.9619508]",14305.9,1449.6,"[[0, 223, 0], [223, 286, 1], [286, 314, 0]]"
"[-75.3071849, 39.9509566]","[-75.1559444, 39.9539208]",15555.7,1491.6,"[[0, 223, 0], [223, 292, 1], [292, 319, 0]]"
"[-75.3071849, 39.9509566]","[-75.1669336, 39.9542882]",14707.0,1444.3,"[[0, 223, 0], [223, 286, 1], [286, 319, 0]]"
"[-75.3071849, 39.9509566]","[-75.1604697, 39.9560453]",14995.7,1414.9,"[[0, 223, 0], [223, 292, 1], [292, 307, 0]]"
"[-75.3071849, 39.9509566]","[-75.1675937, 39.9498476]",13154.4,1393.9,"[[0, 303, 0]]"
"[-75.3071849, 39.9509566]","[-75.1670679, 39.9458843]",13580.9,1421.8,"[[0, 279, 0]]"
"[-75.3071849, 39.9509566]","[-75.1552838, 39.9513696]",13885.7,1525.8,"[[0, 308, 0]]"
"[-75.3071849, 39.9509566]","[-75.1779185, 39.9527664]",12064.9,1277.7,"[[0, 286, 0]]"
"[-75.3071849, 39.9509566]","[-75.1797862, 39.9531685]",11622.8,1226.6,"[[0, 277, 0]]"
"[-75.3071849, 39.9509566]","[-75.1544702, 39.9614844]",16104.9,1524.0,"[[0, 328, 0]]"
"[-75.3071849, 39.9509566]","[-75.1655897, 39.9673357]",14778.1,1389.2,"[[0, 299, 0]]"
"[-75.3071849, 39.9509566]","[-75.16608, 39.9510606]",12812.8,1370.9,"[[0, 293, 0]]"
"[-75.3071849, 39.9509566]","[-75.1664209, 39.9503433]",12992.2,1400.3,"[[0, 296, 0]]"
"[-75.3071849, 39.9509566]","[-75.1561177, 39.9487839]",14234.9,1530.5,"[[0, 328, 0]]"
"[-75.3071849, 39.9509566]","[-75.1595695, 39.950964]",13598.1,1486.8,"[[0, 302, 0]]"
"[-75.3071849, 39.9509566]","[-75.1498611, 39.9520642]",16281.4,1511.0,"[[0, 223, 0], [223, 312, 1], [312, 319, 0]]"
"[-75.3074641, 39.9505841]","[-75.1666744, 39.9529142]",13672.6,1401.1,"[[0, 248, 0]]"
"[-75.3074641, 39.9505841]","[-75.1547527, 39.9461843]",15019.3,1535.4,"[[0, 278, 0]]"
"[-75.3074641, 39.9505841]","[-75.1588087, 39.9519519]",14445.7,1513.5,"[[0, 254, 0]]"
"[-75.3074641, 39.9505841]","[-75.1555507, 39.9554634]",15541.8,1477.7,"[[0, 225, 0], [225, 294, 1], [294, 318, 0]]"
"[-75.3074641, 39.9505841]","[-75.1683452, 39.953861]",13931.4,1434.2,"[[0, 252, 0]]"
"[-75.3074641, 39.9505841]","[-75.1524421, 39.9486116]",14961.8,1589.9,"[[0, 259, 0]]"
"[-75.3074641, 39.9505841]","[-75.1696579, 39.9671376]",14554.0,1381.5,"[[0, 294, 0]]"
"[-75.3074641, 39.9505841]","[-75.1687489, 39.9511026]",13389.2,1365.5,"[[0, 241, 0]]"
"[-75.3074641, 39.9505841]","[-75.1513737, 39.9499548]",14903.5,1556.5,"[[0, 259, 0]]"
"[-75.3074641, 39.9505841]","[-75.1658471, 39.9513517]",13939.7,1449.3,"[[0, 257, 0]]"
"[-75.3074641, 39.9505841]","[-75.1808705, 39.9496709]",12541.1,1345.4,"[[0, 242, 0]]"
"[-75.3074641, 39.9505841]","[-75.16993, 39.954012]",13475.2,1372.6,"[[0, 245, 0]]"
"[-75.3074641, 39.9505841]","[-75.1689145, 39.9534406]",13472.7,1376.5,"[[0, 246, 0]]"
"[-75.3074641, 39.9505841]","[-75.1621446, 39.9565208]",15039.6,1442.8,"[[0, 225, 0], [225, 294, 1], [294, 306, 0]]"
"[-75.3074641, 39.9505841]","[-75.1562587, 39.9526803]",15858.1,1539.4,"[[0, 225, 0], [225, 294, 1], [294, 323, 0]]"
"[-75.3074641, 39.9505841]","[-75.160496, 39.9495792]",14183.8,1474.2,"[[0, 250, 0]]"
"[-75.3074641, 39.9505841]","[-75.1596329, 39.9559719]",15189.1,1443.4,"[[0, 225, 0], [225, 294, 1], [294, 310, 0]]"
"[-75.3074641, 39.9505841]","[-75.1543343, 39.9547207]",15855.5,1532.5,"[[0, 225, 0], [225, 294, 1], [294, 323, 0]]"
"[-75.3074641, 39.9505841]","[-75.1512021, 39.9477973]",15087.1,1570.7,"[[0, 261, 0]]"
"[-75.3074641, 39.9505841]","[-75.1712732, 39.953202]",13256.4,1356.0,"[[0, 239, 0]]"
"[-75.3074641, 39.9505841]","[-75.1646384, 39.9505969]",13712.1,1400.8,"[[0, 243, 0]]"
"[-75.3074641, 39.9505841]","[-75.1553822, 39.9564976]",15903.3,1546.2,"[[0, 225, 0], [225, 294, 1], [294, 324, 0]]"
"[-75.3074641, 39.9505841]","[-75.1521691, 39.9498503]",14816.5,1543.9,"[[0, 257, 0]]"
"[-75.3074641, 39.9505841]","[-75.1655738, 39.9548474]",15045.1,1439.0,"[[0, 225, 0], [225, 294, 1], [294, 302, 0]]"
"[-75.3074641, 39.9505841]","[-75.1462398, 39.9534007]",16569.4,1570.3,"[[0, 225, 0], [225, 314, 1], [314, 331, 0]]"
"[-75.3074641, 39.9505841]","[-75.1669977, 39.9542162]",14825.1,1466.9,"[[0, 225, 0], [225, 288, 1], [288, 321, 0]]"
"[-75.3074641, 39.9505841]","[-75.1659027, 39.9549769]",15085.0,1448.6,"[[0, 225, 0], [225, 294, 1], [294, 303, 0]]"
"[-75.3074641, 39.9505841]","[-75.1691875, 39.9538357]",13991.8,1443.8,"[[0, 254, 0]]"
"[-75.3074641, 39.9505841]","[-75.168648, 39.9552849]",14731.5,1450.6,"[[0, 225, 0], [225, 288, 1], [288, 319, 0]]"
"[-75.3074641, 39.9505841]","[-75.1686976, 39.9550004]",14730.8,1450.5,"[[0, 225, 0], [225, 288, 1], [288, 319, 0]]"
"[-75.3074641, 39.9505841]","[-75.1666223, 39.951126]",13535.6,1381.1,"[[0, 242, 0]]"
"[-75.3074641, 39.9505841]","[-75.1658779, 39.9533135]",15160.8,1451.4,"[[0, 225, 0], [225, 294, 1], [294, 305, 0]]"
"[-75.3074641, 39.9505841]","[-75.1541314, 39.9549848]",15697.4,1494.6,"[[0, 225, 0], [225, 294, 1], [294, 321, 0]]"
"[-75.3074641, 39.9505841]","[-75.1548244, 39.9607]",16320.0,1569.6,"[[0, 333, 0]]"
"[-75.3074641, 39.9505841]","[-75.1729633, 39.9619508]",14428.1,1472.9,"[[0, 225, 0], [225, 288, 1], [288, 316, 0]]"
